@relation testRelation-weka.filters.unsupervised.attribute.Remove-Rfirst-weka.filters.unsupervised.attribute.Remove-V-Rfirst-7

@attribute label {walking,standing,sit_down_chair_1,sitting_chair_1,stand_up_chair_1}
@attribute TYPE_ACCELEROMETER_X numeric
@attribute TYPE_ACCELEROMETER_Y numeric
@attribute TYPE_ACCELEROMETER_Z numeric
@attribute TYPE_GYROSCOPE_X numeric
@attribute TYPE_GYROSCOPE_Y numeric
@attribute TYPE_GYROSCOPE_Z numeric

@data
walking,-2.813767,19.5,-7.337235,-1.177734,-0.43634,0.246552
walking,-0.945175,13.014084,-7.956131,1.015106,-0.137268,-0.406067
walking,-2.57811,5.561142,-9.67952,1.572662,0.889191,-1.070435
walking,-1.007065,2.288132,-9.003494,0.507751,-0.304962,-0.416748
walking,0.618729,6.863205,-6.961136,0.216156,-0.074249,0.045746
walking,-0.185837,13.037888,-2.286087,-0.37558,-1.661469,0.074585
walking,2.075516,19.5,-0.626968,0.719238,-1.349579,0.258301
walking,2.61586,3.102219,-0.434158,0.186249,-1.866547,0.021179
walking,4.167862,2.20958,-3.990433,-0.464233,-0.526062,0.618256
walking,0.925797,3.961533,-4.461746,-0.464233,-0.526062,0.618256
walking,0.252151,11.285934,5.878586,-1.466126,-0.742889,1.041229
walking,-2.135361,12.823654,7.463913,-2.094177,-2.254273,1.206787
walking,-1.464096,12.188095,1.662949,-1.799377,-1.996857,1.181152
walking,-1.530747,12.226181,-0.686478,-1.799377,-1.996857,1.181152
walking,0.987686,9.324509,0.363266,-2.085632,-1.338898,1.030548
walking,0.852005,6.813217,1.777206,-2.085632,-1.338898,1.030548
walking,-0.552414,6.137192,2.881699,-1.797241,-0.48761,0.648163
walking,0.259293,8.43187,2.819809,-1.263184,-0.074249,0.750702
walking,-1.087997,8.919846,-1.172073,-1.026062,-0.339142,0.569122
walking,-1.652145,6.970322,-2.267044,-1.089081,-0.997101,0.466583
walking,0.430679,7.743942,1.141647,-0.951294,-1.119934,0.58194
walking,-0.023972,8.108139,-0.12471,-0.968384,-0.773865,0.9216
walking,-0.466721,9.200729,-0.169937,-0.968384,-0.773865,0.9216
walking,-1.137985,9.548264,-0.398453,-0.996155,-0.701233,1.12561
walking,-1.366501,9.752975,-0.355606,-0.996155,-0.701233,1.12561
walking,-1.071335,10.338547,-0.82692,-0.626587,-0.752502,0.87674
walking,-2.77092,11.397812,-0.448441,-0.626587,-0.752502,0.87674
walking,-2.973251,10.978867,0.936935,-0.490936,-0.625397,0.595825
walking,-2.613815,11.569199,0.858383,-0.302948,-0.52713,0.248688
walking,-1.925888,13.287827,0.206162,-0.299744,0.123352,-0.093109
walking,-1.492661,14.004318,-0.360367,-0.299744,0.123352,-0.093109
walking,-0.476242,13.264023,0.337082,-0.308289,0.020813,-0.39859
walking,-1.93541,13.114059,1.603439,0.908295,0.64032,-0.547058
walking,-1.157028,12.359482,2.179489,1.366516,0.655273,-0.9711
walking,0.337845,10.990768,3.550583,1.934753,1.397614,-1.373779
walking,1.875565,12.992661,1.99382,3.096863,1.504425,-1.460297
walking,2.93721,14.099533,1.822434,3.403412,0.697998,-1.580994
walking,3.453751,14.958847,-2.012344,2.878967,-0.146881,-1.54895
walking,5.588944,17.99858,-2.871658,1.711517,-0.955444,-0.933716
walking,6.479202,16.12761,1.774826,2.682434,-1.612335,-1.065094
walking,2.427811,11.5811,3.000717,2.559601,-0.2099,-0.607941
walking,-0.749985,11.845322,1.762924,1.987091,2.309784,-1.570313
walking,-3.661179,9.195969,-2.904984,1.987091,2.309784,-1.570313
walking,-3.382675,4.71373,-0.550797,1.840759,0.608276,-1.201813
walking,-1.592636,3.218857,0.229965,1.840759,0.608276,-1.201813
walking,0.102188,2.02153,0.984543,1.573731,0.94046,-0.862152
walking,1.39473,0.28862,-0.1866,0.655151,1.6091,-0.264008
walking,1.706558,-0.075577,-1.02449,0.175568,1.767181,-0.082428
walking,1.044815,-0.823013,-2.455093,-0.473846,1.642212,0.101288
walking,0.88295,-0.439774,-3.485794,-1.132874,1.19574,0.286072
walking,-0.202499,3.6259,-5.51149,-1.748108,0.859283,0.256165
walking,-3.239853,13.24498,-8.241775,-1.897644,0.10733,0.101288
walking,-4.015854,19.5,-3.961868,-0.935272,-0.251556,0.077789
walking,-2.313889,19.5,-7.62764,-0.935272,-0.251556,0.077789
walking,-1.116562,12.806992,-8.724991,1.176392,0.11908,-0.637848
walking,-1.830673,8.876999,-10.215103,0.794006,1.30896,-0.977509
walking,0.035538,8.234299,-8.391739,0.794006,1.30896,-0.977509
walking,0.218826,11.090744,-5.537674,0.816437,-0.377594,0.127991
walking,0.516373,13.075974,-0.448441,0.816437,-0.377594,0.127991
walking,3.870316,3.04747,-1.907608,0.583588,-1.54718,0.165375
walking,5.769852,5.018417,-3.00734,-0.016693,-2.000061,0.231598
walking,-0.064438,7.584457,-5.911392,-1.271729,-1.167999,0.762451
walking,-1.590256,12.785568,4.095688,-2.190308,-2.255341,0.851105
walking,-2.894699,11.371628,3.736252,-1.954254,-2.121826,1.121338
walking,-2.544785,10.495651,1.677231,-1.954254,-2.121826,1.121338
walking,-1.697372,9.476852,1.182114,-1.902985,-1.376282,1.165131
walking,-0.402451,10.99791,-1.02211,-1.834625,-1.069733,1.30719
walking,0.402115,9.752975,1.501083,-2.003388,-0.513245,1.357391
walking,0.597305,7.632065,0.351364,-2.132629,-0.185333,1.082886
walking,0.397354,6.620407,2.448471,-1.920075,0.068878,0.58728
walking,0.083145,7.8582,0.229965,-1.333679,0.019745,0.578735
walking,-0.159653,7.981979,-1.66243,-1.202301,-0.168243,0.685547
walking,0.356888,7.827255,-0.419876,-1.202301,-0.168243,0.685547
walking,0.49971,7.508286,0.394211,-0.984406,-0.591217,0.769928
walking,0.199783,8.220017,-0.284195,-1.259979,-0.591217,1.016663
walking,-0.102524,8.967453,-0.288956,-1.259979,-0.591217,1.016663
walking,-1.116562,9.322128,-1.491043,-1.223663,-0.37973,1.111725
walking,-0.947556,9.871994,-0.448441,-0.990814,-0.584808,1.079681
walking,-1.749741,11.797714,-0.403214,-0.564636,-0.586945,0.723999
walking,-3.649277,11.566818,0.637009,-0.43219,-0.678803,0.422791
walking,-3.208908,11.495407,1.346359,-0.419373,-0.273987,0.155762
walking,-2.187729,12.54039,0.632248,-0.330719,0.308136,0.091675
walking,-1.802109,14.339951,-0.269913,-0.254883,0.423492,-0.092041
walking,-1.568832,13.937668,-0.017593,-0.254883,0.423492,-0.092041
walking,-1.437912,11.990524,1.522507,1.186005,0.759949,-0.691254
walking,-0.509567,10.974106,3.062607,1.701904,0.929779,-1.119568
walking,0.94484,11.545395,3.995712,2.335297,1.729797,-1.423981
walking,2.368301,13.228317,1.760544,2.335297,1.729797,-1.423981
walking,2.87532,14.385178,1.320175,3.055206,0.706543,-1.564972
walking,2.913406,16.491806,-2.228958,3.055206,0.706543,-1.564972
walking,3.06337,14.582748,-1.291092,1.995636,-1.119934,-0.778839
walking,3.19429,13.725815,5.445358,1.801239,1.549286,-0.85788
walking,-2.425766,11.735825,-8.044205,1.801239,1.549286,-0.85788
walking,-3.99205,6.368088,2.691269,2.15799,1.063294,-1.664307
walking,-1.992539,4.07579,0.503708,1.600433,0.777039,-1.056549
walking,0.216446,3.342636,0.606064,1.600433,0.777039,-1.056549
walking,0.640152,1.63591,1.382065,1.353699,0.978912,-0.756409
walking,1.454239,-0.089859,-0.405594,0.528046,1.728729,-0.183899
walking,1.166214,-0.963455,-2.095657,-0.006012,1.765045,0.028656
walking,0.361649,-0.951553,-2.890701,-0.006012,1.765045,0.028656
walking,-0.97612,7.936752,-6.873062,-1.555847,0.505737,0.324524
walking,-4.944199,19.395859,-7.175369,-1.555847,0.505737,0.324524
walking,-3.687363,19.5,-6.875443,-1.151032,-0.098816,0.164307
walking,-0.738083,18.174728,-6.844498,0.325104,0.285706,-0.329163
walking,-1.145126,8.924606,-9.134415,0.985199,1.597351,-1.147339
walking,-2.96135,4.870834,-8.289383,0.67865,0.388245,-0.832245
walking,0.954361,6.158615,-6.708817,0.67865,0.388245,-0.832245
walking,-0.266769,8.69133,-7.272965,0.500275,-0.269714,-0.171082
walking,3.020523,16.356125,-1.971878,0.195862,-1.02594,0.459106
walking,2.984818,11.028854,-1.017349,0.216156,-1.753326,0.516785
walking,3.803665,4.894638,-3.116837,-0.510162,-1.170136,0.628937
walking,1.361404,6.472824,-3.509598,-1.575073,-1.295105,0.776337
walking,-1.580734,9.931503,2.291367,-2.558807,-1.963745,0.805176
walking,-3.373154,11.847702,5.159714,-2.570557,-2.342926,0.875671
walking,-2.692368,10.250473,3.424423,-2.198853,-2.053467,1.047638
walking,-2.282944,10.252853,2.398483,-2.198853,-2.053467,1.047638
walking,-0.630966,11.659653,-0.681717,-1.84317,-1.561066,1.300781
walking,1.132889,10.814621,-2.026627,-1.74704,-0.752502,1.430023
walking,0.737747,7.92247,0.798874,-1.881622,-0.3573,1.242035
walking,0.575882,5.937241,0.891708,-1.940369,0.12442,0.810516
walking,1.392349,7.189316,3.191147,-1.82074,-0.189606,0.49115
walking,0.663956,8.329514,-0.069962,-1.481079,-0.341278,0.666321
walking,-0.254868,8.586594,-2.188492,-1.332611,-0.307098,0.747498
walking,0.861527,8.310471,0.382309,-1.47467,-0.805908,0.675934
walking,0.128372,7.158371,0.027634,-1.424469,-1.144501,0.617188
walking,0.033157,8.229538,0.527512,-0.98761,-0.6521,0.777405
walking,-0.226303,9.200729,-0.922134,-1.054901,-0.569855,1.065796
walking,-0.442917,9.669662,-1.164932,-1.013245,-0.816589,0.97287
walking,-0.692856,10.329025,-0.667435,-0.699219,-0.872131,0.805176
walking,-2.313889,11.702499,-0.788834,-0.699219,-0.872131,0.805176
walking,-3.523117,11.666794,1.163071,-0.472778,-0.920197,0.568054
walking,-1.909226,12.866501,0.099045,-0.251678,0.152191,-0.076019
walking,-1.261765,14.582748,-1.179215,-0.038055,0.223755,-0.292847
walking,-1.406967,13.6306,-0.172318,0.249268,0.187439,-0.529968
walking,-1.29509,12.523727,1.689133,1.087738,0.483307,-0.51181
walking,-1.8759,12.630844,2.841232,1.710449,0.816559,-0.872833
walking,0.680618,11.8358,3.348251,1.710449,0.816559,-0.872833
walking,2.93483,12.902206,1.912888,2.944122,1.337799,-1.470978
walking,3.246658,14.232834,1.967636,3.060547,0.670227,-1.464569
walking,3.729874,15.389694,-1.336319,3.060547,0.670227,-1.464569
walking,5.24379,17.572495,-1.810013,2.638641,0.0112,-1.364166
walking,6.253067,16.0681,0.179977,1.855713,-0.745026,-0.816223
walking,2.394486,13.075974,0.794113,2.634369,-1.305786,-0.650665
walking,-0.604782,14.811264,7.50676,2.467743,-0.956512,-0.567352
walking,-2.280563,8.924606,-3.228714,1.762787,1.855835,-1.684601
walking,-2.875656,2.414291,0.748886,1.981751,0.275024,-1.822388
walking,-1.916367,3.273605,-0.12233,1.58548,0.661682,-1.244537
walking,-0.097763,2.778488,1.267807,1.306702,1.14447,-0.84079
walking,0.9496,1.214584,1.636765,1.01297,1.249146,-0.490448
walking,1.07338,0.712326,0.308517,0.792938,1.673187,-0.390045
walking,1.594681,-0.413589,-0.260391,0.533386,1.702026,-0.270416
walking,1.218582,-1.215775,-2.547928,0.167023,1.912445,-0.058929
walking,0.873428,0.819443,-3.416763,-0.428986,1.975464,0.130127
walking,-0.633347,6.44426,-6.356522,-1.01004,1.689209,0.335205
walking,-3.894455,18.327072,-8.960648,-0.914978,-0.200287,0.165375
walking,-1.847336,19.5,-6.342239,0.269562,-0.035797,-0.202057
walking,-0.445297,18.6389,-7.634781,1.301361,0.660614,-0.998871
walking,-2.159164,8.460434,-7.751419,1.301361,0.660614,-0.998871
walking,-4.956101,3.849655,-8.163223,0.847412,1.809906,-1.187927
walking,-0.114426,4.728012,-6.527908,0.522705,0.930847,-0.927307
walking,-0.200119,7.86058,-8.377457,-0.128845,-0.167175,-0.073883
walking,0.663956,14.625595,-0.83168,-0.557159,-1.569611,0.084198
walking,1.273331,19.5,-3.20015,0.948883,-1.061188,0.273254
walking,3.637039,3.602097,-1.900467,-0.030579,-1.34317,0.016907
walking,3.113358,2.978439,-5.166336,-0.847687,-0.614716,0.537079
walking,-0.202499,5.042221,-1.393448,-1.953186,-0.65744,0.856445
walking,-1.290329,10.224289,4.517014,-2.712616,-2.092987,1.153381
walking,-2.540024,12.557053,7.323471,-2.712616,-2.092987,1.153381
walking,-1.944931,11.983383,3.062607,-1.888031,-1.46814,1.330689
walking,-1.209396,12.054794,-0.741226,-1.650909,-1.047302,1.308258
walking,0.330704,10.171921,-1.902847,-1.885895,-0.553833,1.190765
walking,0.656815,8.896042,0.291855,-1.885895,-0.553833,1.190765
walking,1.299515,7.167893,0.591782,-1.644501,0.335907,0.688751
walking,-0.345322,6.665634,2.072372,-1.644501,0.335907,0.688751
walking,-0.20488,8.198593,0.977402,-1.434082,0.593323,0.590485
walking,-0.262009,8.193832,-2.414627,-1.065582,0.352997,0.740021
walking,-0.252487,7.196457,-0.822159,-1.614594,-1.090027,0.428131
walking,1.861282,7.574936,1.946213,-1.331543,-0.732208,0.495422
walking,0.704422,7.543991,-0.57222,-1.146759,-0.2099,0.848969
walking,0.04744,8.736557,-0.707901,-1.013245,-0.233398,1.040161
walking,-0.226303,9.603012,-0.688858,-0.951294,-0.673462,1.055115
walking,-0.038254,10.062424,-0.769791,-0.927795,-0.690552,0.97821
walking,-0.416733,11.728683,-1.900467,-0.672516,-0.778137,0.759247
walking,-2.942307,12.209518,1.025009,-0.395874,-1.001373,0.444153
walking,-3.870651,11.804855,1.360642,-0.28479,-0.671326,0.141876
walking,-2.06871,12.442795,0.844101,-0.342468,-0.179993,-0.082428
walking,-1.992539,14.292343,-0.655533,-0.15448,0.152191,-0.273621
walking,-1.768784,14.063828,-0.286575,-0.15448,0.152191,-0.273621
walking,-2.282944,12.369003,0.991684,0.663696,0.683044,-0.607941
walking,-2.354355,11.009811,2.174728,1.277863,0.90094,-0.744659
walking,-1.368881,11.081223,3.134018,1.277863,0.90094,-0.744659
walking,1.087662,11.959579,2.707932,2.682434,1.526856,-1.2659
walking,3.349014,13.671066,1.772446,3.102203,0.943665,-1.315033
walking,4.710587,13.778183,1.389206,2.83197,0.376495,-1.407959
walking,4.898636,15.870529,-2.455093,2.273346,0.026154,-1.245606
walking,4.936722,17.117844,-1.626724,2.176148,-0.686279,-0.73291
walking,4.405899,14.794601,-1.107803,2.521149,-1.908203,-0.453064
walking,2.063614,13.804367,4.095688,2.026611,-0.435272,-0.900604
walking,-1.478378,12.464218,-1.721939,1.871735,0.530304,-1.949493
walking,-3.130356,6.130051,0.496567,1.871735,0.530304,-1.949493
walking,-1.514084,4.240036,-1.250626,1.176392,0.773834,-1.444275
walking,-0.797592,2.683273,0.670334,0.931793,1.21817,-0.902741
walking,-0.047775,2.745163,0.751267,0.931793,1.21817,-0.902741
walking,1.561356,1.650192,0.118088,0.557953,1.730866,-0.513947
walking,1.65181,-0.004166,1.177353,0.557953,1.730866,-0.513947
walking,1.649429,0.274338,-1.495804,0.31015,1.9776,-0.296051
walking,0.892471,-0.584976,-2.602676,-0.067963,2.121796,-0.062134
walking,0.671097,1.797775,-3.926163,-1.209778,1.34314,0.384338
walking,-1.002304,7.063156,-6.175613,-1.591095,0.762085,0.405701
walking,-4.034897,19.5,-7.8871,-0.961975,0.006927,0.342682
walking,-1.963974,19.5,-8.265579,0.567566,0.015472,-0.159332
walking,-0.112045,17.836716,-7.932327,1.465851,0.51535,-0.99353
walking,-0.926132,9.824387,-10.022293,1.000153,1.424316,-1.059753
walking,-2.147263,7.608261,-7.625259,0.751282,0.04538,-0.798065
walking,-0.283432,8.865097,-5.823319,0.850616,-0.064636,-0.168945
walking,-2.337692,14.58989,-4.74025,0.941406,-0.800568,0.267914
walking,1.961258,8.070053,-3.969009,0.313355,-1.395508,0.370453
walking,6.714859,1.290756,0.51799,0.313355,-1.395508,0.370453
walking,2.989578,7.34404,-7.24678,-0.719513,-0.73114,1.06366
walking,-0.350082,9.914841,0.382309,-0.719513,-0.73114,1.06366
walking,-1.621201,14.147141,5.664352,-2.409271,-2.730652,0.702637
walking,-3.313644,11.159775,3.6577,-2.052521,-1.657196,0.798767
walking,-2.716171,8.05101,0.487045,-2.052521,-1.657196,0.798767
walking,-0.392929,8.3676,1.41539,-1.873077,-1.438232,1.040161
walking,-0.002548,10.619431,0.51799,-1.896576,-1.426483,1.201447
walking,0.759171,10.143356,-1.15303,-1.979889,-0.082794,1.251648
walking,0.471146,8.205734,0.094284,-1.89978,-0.046478,0.815857
walking,0.583023,7.308334,1.741501,-1.811127,-0.127655,0.523193
walking,1.044815,7.482101,2.510361,-1.475739,-0.0625,0.66098
walking,0.24025,8.270004,-1.241104,-1.440491,-0.091339,0.646027
walking,0.11171,7.73204,-0.562698,-1.480011,-0.546356,0.687683
walking,1.018631,7.708237,0.587021,-1.222595,-0.896698,0.928009
walking,0.035538,7.53447,0.889328,-1.222595,-0.896698,0.928009
walking,-1.164169,9.795822,-0.607925,-1.093353,-0.686279,1.090363
walking,-0.771408,10.557541,-0.158035,-0.893616,-0.851837,0.929077
walking,-0.450058,11.545395,-0.848343,-0.893616,-0.851837,0.929077
walking,-3.323166,11.864365,0.38707,-0.201477,-0.73114,0.603302
walking,-3.651657,11.802475,1.239243,-0.201477,-0.73114,0.603302
walking,-2.228195,11.51445,1.115463,-0.44928,-0.037933,-0.015137
walking,-1.690231,13.30925,0.791733,-0.235657,0.212006,-0.048248
walking,-1.002304,13.959091,-0.986404,-0.235657,0.212006,-0.048248
walking,-0.421494,13.099777,1.039291,-0.149139,0.170349,-0.32489
walking,-0.764267,13.11882,2.269943,0.309082,0.226959,-0.424225
walking,1.501846,11.019333,3.329208,1.961456,1.339935,-1.536133
walking,3.332352,11.790573,1.710556,3.016754,1.454224,-1.513702
walking,3.144302,13.256882,0.779831,3.185516,0.759949,-1.481659
walking,3.365677,14.156662,-0.967361,2.608734,0.022949,-1.250946
walking,4.505875,16.52275,-0.945938,1.950775,-0.194946,-0.664551
walking,4.070267,14.97551,-1.550552,1.950775,-0.194946,-0.664551
walking,0.321182,14.561325,2.160446,1.876007,1.159424,-1.812775
walking,-1.642624,8.836533,-2.550308,1.876007,1.159424,-1.812775
walking,-1.661667,4.413803,0.886948,1.905914,0.275024,-2.080872
walking,-1.518845,3.611618,0.222824,1.166779,1.457428,-1.215698
walking,0.43544,2.652329,0.13237,1.166779,1.457428,-1.215698
walking,0.752029,2.678513,-0.274673,0.722443,1.82486,-0.650665
walking,1.090042,1.907272,0.077621,0.722443,1.82486,-0.650665
walking,1.432816,1.036056,-0.529373,0.341126,1.916718,-0.551331
walking,1.190018,1.255051,-1.333939,-0.352081,1.925263,-0.093109
walking,0.959122,1.293137,-2.083756,-0.352081,1.925263,-0.093109
walking,-0.252487,2.492844,-4.959244,-1.369995,0.774902,0.135468
walking,-2.242477,8.103378,-7.334854,-1.602844,0.178894,0.19101
walking,-3.630234,17.758163,-6.970657,-1.050629,0.04538,0.240143
walking,-2.908981,19.5,-6.611221,0.28772,0.126556,-0.337708
walking,-0.697617,18.581772,-6.287491,1.171051,0.624298,-1.124908
walking,-1.752121,9.046005,-9.500992,1.171051,0.624298,-1.124908
walking,-0.699997,6.363327,-6.532669,0.729919,0.104126,-0.630371
walking,2.437332,19.5,0.665573,-0.026306,-0.972534,0.000885
walking,3.977432,7.574936,-0.886429,0.249268,-1.712738,0.133331
walking,0.583023,4.542343,-5.213944,-0.406555,-0.571991,0.452698
walking,-0.366745,10.631332,4.464645,-1.400971,-0.64035,0.745361
walking,-0.78569,11.728683,2.160446,-2.222351,-2.266022,1.190765
walking,-1.245102,11.202621,-0.438919,-1.705383,-1.484161,1.258057
walking,0.016495,11.435898,-1.455338,-1.705383,-1.484161,1.258057
walking,0.702042,9.672043,0.786972,-1.858124,-0.794159,0.941895
walking,0.635391,7.579697,1.082138,-1.858124,-0.794159,0.941895
walking,-0.402451,5.825363,2.626999,-1.754517,-0.228058,0.636414
walking,0.913895,7.862961,1.979538,-1.502441,-0.08493,0.86499
walking,-0.497665,9.372116,-1.762405,-1.302704,-0.307098,0.675934
walking,-1.326035,6.684677,-2.407486,-1.223663,-1.06546,0.577667
walking,0.533035,7.34404,0.951218,-0.928864,-1.119934,0.560577
walking,0.054581,7.870102,0.441818,-0.973724,-0.716187,0.877808
walking,-0.481003,8.75798,-0.093765,-0.973724,-0.716187,0.877808
walking,-0.966599,9.081711,-0.741226,-1.111511,-0.637146,1.124542
walking,-1.292709,9.348312,0.201401,-0.859436,-0.801636,1.038025
walking,-0.576218,10.93602,-1.283951,-0.676788,-0.715118,0.870331
walking,-2.311508,11.602524,-0.405594,-0.676788,-0.715118,0.870331
walking,-2.26152,11.481125,0.922653,-0.462097,-0.639282,0.579803
walking,-1.93779,11.933395,0.360886,-0.357422,-0.360504,0.060699
walking,-1.464096,13.071213,0.170456,-0.31897,-0.082794,-0.056793
walking,-1.380783,14.087631,-0.365128,-0.31897,-0.082794,-0.056793
walking,-0.723801,12.842697,-0.096146,-0.361694,-0.190674,-0.3078
walking,-1.768784,12.652267,1.146408,0.190521,0.014404,-0.3078
walking,-2.273422,11.888168,2.265183,1.278931,0.558075,-0.6763
walking,-1.278427,10.924118,3.33873,1.753174,1.10495,-1.165497
walking,1.018631,11.285934,3.093552,2.569214,1.6828,-1.375916
walking,2.323074,13.737717,0.996445,3.209015,1.228851,-1.358826
walking,2.799149,13.987656,1.251144,2.776428,0.673431,-1.436798
walking,2.946732,15.415878,-2.390823,2.776428,0.673431,-1.436798
walking,5.431839,17.634384,0.779831,2.186829,0.132965,-1.161224
walking,5.229507,14.004318,-0.993546,2.148377,-0.655304,-0.533173
walking,3.049088,14.382797,6.238022,1.7724,0.908417,-1.029846
walking,-0.242966,11.528732,-4.468887,2.133423,1.423248,-1.65683
walking,-0.788071,6.891769,-0.869766,1.630341,0.125488,-1.733734
walking,-1.825913,4.092453,-0.567459,1.34729,0.73111,-1.264832
walking,-0.84758,2.785629,-0.646011,1.100555,1.248077,-0.865356
walking,-0.250107,2.171494,0.827438,0.890137,1.396545,-0.591919
walking,0.69014,1.843002,1.060715,0.69574,1.746887,-0.370819
walking,1.197159,0.457626,-0.472244,0.69574,1.746887,-0.370819
walking,0.911514,-0.006546,-0.962601,-0.000671,1.894287,0.045746
walking,0.383072,-0.368362,-2.771683,-0.000671,1.894287,0.045746
walking,0.49971,1.428818,-4.221329,-0.529388,1.526856,0.250824
walking,-0.342941,6.082443,-5.804276,-1.524872,0.538849,0.372589
walking,-3.592148,17.54869,-8.07991,-1.054901,-0.072113,0.315979
walking,-1.61882,19.5,-6.565994,-1.054901,-0.072113,0.315979
walking,-0.423874,19.5,-6.582657,1.259705,0.388245,-1.099274
walking,-1.226059,9.643478,-9.643814,1.071716,1.376251,-1.310761
walking,-1.492661,4.639938,-10.822098,1.071716,1.376251,-1.310761
walking,0.711563,4.101975,-6.237503,0.312286,-0.800568,-0.179626
walking,-0.154892,7.755844,-7.413406,0.347534,-0.057159,0.330933
walking,1.175736,13.114059,-0.227066,0.347534,-0.057159,0.330933
walking,0.794876,19.5,-3.297745,0.540863,-1.67215,0.467651
walking,3.360916,6.358566,-1.000687,-0.134186,-1.555725,0.412109
walking,2.496841,4.732773,-5.328201,-0.134186,-1.555725,0.412109
walking,-1.118942,5.958664,-1.231583,-0.924591,-0.891357,0.677002
walking,-2.306747,11.554916,5.883347,-2.757477,-2.304474,1.049774
walking,-2.228195,11.297836,5.1978,-2.148651,-2.121826,1.165131
walking,-1.94017,10.788437,2.50798,-2.148651,-2.121826,1.165131
walking,-1.818771,12.183334,-0.96022,-1.82074,-1.621948,1.227081
walking,0.521133,12.016708,-1.493424,-1.906189,-0.637146,1.367004
walking,0.490189,8.43663,0.934555,-1.794037,-0.272919,0.718658
walking,0.963882,5.953903,0.739365,-1.719269,0.160736,0.320251
walking,1.558975,5.470688,3.007858,-1.586823,-0.031525,0.701569
walking,0.718704,8.524704,0.951218,-1.205505,0.221619,0.715454
walking,-0.535751,8.703232,-2.283707,-1.17453,-0.341278,0.563782
walking,0.528275,8.162888,-0.093765,-1.431946,-1.194702,0.558441
walking,0.511612,7.260727,-0.115189,-1.431946,-1.194702,0.558441
walking,0.273575,8.124802,-0.603165,-1.26532,-0.442749,0.963257
walking,-0.500046,9.379257,-0.291336,-1.26532,-0.442749,0.963257
walking,-1.354599,9.755356,0.237106,-1.105103,-0.234467,1.055115
walking,-0.516708,10.633713,-0.269913,-0.938477,-0.749298,0.947235
walking,-1.785446,11.533493,-0.553177,-0.550751,-0.623261,0.578735
walking,-2.528122,11.716782,0.460861,-0.550751,-0.623261,0.578735
walking,-0.964218,12.452316,-0.072342,-0.355286,-0.191742,-0.175354
walking,-1.16893,13.528244,0.272812,-0.200409,-0.013367,-0.246918
walking,-1.440292,13.413986,-0.431778,-0.200409,-0.013367,-0.246918
walking,-3.044663,11.412094,0.908371,1.319519,0.580505,-0.741455
walking,-1.94017,10.893173,3.614853,1.818329,1.128449,-1.159088
walking,0.961502,11.423996,3.369675,2.613007,1.469177,-1.360962
walking,2.030289,13.397324,1.970017,3.085114,1.01416,-1.398346
walking,2.782486,13.844833,1.260666,3.085114,1.01416,-1.398346
walking,3.663223,15.627731,-2.88356,2.042633,0.352997,-1.176178
walking,3.751297,18.586533,-0.562698,2.108856,-0.684143,-0.731842
walking,4.834366,14.927902,-1.771927,2.760407,-1.817413,-0.461609
walking,2.561112,14.999313,4.567001,2.760407,-1.817413,-0.461609
walking,-1.7426,11.873886,-2.009964,1.752106,0.255798,-0.84613
walking,-0.545273,8.167648,-3.642899,2.097107,1.680664,-1.621582
walking,-2.254379,2.142929,0.982163,1.570526,0.112671,-1.615173
walking,-1.399826,2.738022,0.379929,1.392151,0.710815,-1.031982
walking,-0.366745,2.192917,0.370407,1.128326,1.208557,-0.641052
walking,0.518753,2.269089,0.496567,0.974518,1.447815,-0.412476
walking,0.94484,1.126511,0.96788,0.823914,1.678528,-0.309937
walking,1.794632,0.909897,-0.434158,0.591064,1.953033,-0.241577
walking,1.423294,1.345505,-1.676712,0.21936,2.231812,-0.021545
walking,1.056717,2.814194,-3.928543,-0.229248,2.149567,0.188873
walking,-0.138229,6.003891,-6.715958,-0.722717,1.300415,0.224121
walking,-2.987534,13.49968,-9.35817,-1.194824,0.275024,0.033997
walking,-3.527878,19.322067,-6.587418,-0.750488,0.058197,-0.106995
walking,-2.280563,19.5,-6.899246,0.421234,0.03363,-0.544922
walking,-0.995163,13.314011,-8.01326,0.421234,0.03363,-0.544922
walking,-1.016586,8.722275,-9.979446,0.738464,0.894531,-0.740387
walking,-1.271286,6.465683,-9.060623,0.392395,0.174622,-0.442383
walking,-2.759018,8.700851,-7.729996,0.392395,0.174622,-0.442383
walking,-0.283432,15.356369,-2.581253,0.49707,-1.773621,0.047882
walking,1.985062,12.402329,-2.478897,0.49707,-1.773621,0.047882
walking,4.489212,1.57402,-0.669815,0.58786,-1.397644,0.106628
walking,2.563492,4.401901,-6.220841,-0.175842,-1.072937,0.207031
walking,-1.942551,14.416122,6.297531,-2.274689,-1.357056,0.669525
walking,-2.211533,13.404465,4.645554,-2.168945,-1.75119,1.056183
walking,-2.137741,11.419235,1.805771,-1.926483,-1.285492,1.115997
walking,-0.454819,11.171677,-0.565079,-1.898712,-0.955444,1.219605
walking,1.104324,9.798203,-1.003067,-2.076019,-0.984283,1.124542
walking,0.713944,7.53447,0.548935,-2.130493,-0.570923,0.886353
walking,1.325699,7.708237,2.041428,-1.982025,-0.065704,0.841492
walking,0.873428,7.677292,3.041184,-1.630615,0.025085,0.633209
walking,0.875809,8.065292,1.515366,-1.630615,0.025085,0.633209
