@relation testRelation-weka.filters.unsupervised.attribute.Remove-Rfirst-weka.filters.unsupervised.attribute.Remove-V-Rfirst-7

@attribute label {walking,standing,sit_down_chair_1,sitting_chair_1,stand_up_chair_1}
@attribute TYPE_ACCELEROMETER_X numeric
@attribute TYPE_ACCELEROMETER_Y numeric
@attribute TYPE_ACCELEROMETER_Z numeric
@attribute TYPE_GYROSCOPE_X numeric
@attribute TYPE_GYROSCOPE_Y numeric
@attribute TYPE_GYROSCOPE_Z numeric

@data
standing,-0.126328,9.545883,1.898605,0.001373,0.016113,-0.015854
standing,0.026016,9.434006,1.915268,0.001373,0.016113,-0.015854
standing,-0.038254,9.536362,1.729599,-0.019989,0.026794,-0.006241
standing,0.090286,9.643478,1.839096,-0.019989,0.012909,0.017258
standing,0.080765,9.669662,1.910507,-0.014648,0.04068,0.015121
standing,-0.085861,9.660141,1.886704,-0.014648,0.004364,0.007645
standing,-0.131088,9.674423,1.891464,-0.016785,0.000092,-0.005173
standing,-0.07634,9.595871,1.986679,-0.014648,0.012909,-0.008377
standing,-0.004929,9.631577,1.922409,-0.017853,0.013977,-0.004105
standing,-0.07634,9.550644,1.765305,0.00885,0.012909,0.014053
standing,-0.038254,9.705368,1.922409,0.010986,-0.008453,0.020462
standing,-0.083481,9.748215,1.831955,0.014191,0.033203,0.025803
standing,-0.185837,9.71965,1.777206,0.016327,0.043884,0.015121
standing,-0.133469,9.664902,1.712936,0.022736,0.00116,-0.001968
standing,-0.104904,9.638718,1.643906,0.02594,-0.027679,0.007645
standing,-0.135849,9.636337,1.831955,0.028076,-0.021271,0.034348
standing,-0.059677,9.660141,2.11998,0.031281,0.007568,0.022598
standing,0.021255,9.600632,1.79863,0.031281,0.007568,0.022598
standing,0.087906,9.776779,1.784348,0.027008,0.031067,0.010849
standing,0.090286,9.619675,1.943832,0.046234,0.00116,0.002304
standing,0.095047,9.538742,2.110458,0.054779,0.021454,-0.0009
standing,0.083145,9.641098,1.881943,0.056915,0.034271,-0.020126
standing,0.247391,9.693466,1.881943,0.061188,0.005432,-0.021194
standing,0.290237,9.412582,1.881943,0.061188,-0.011658,0.010849
standing,0.237869,9.243576,1.827194,0.037689,0.00116,0.03862
standing,0.311661,9.453049,1.667709,0.001373,0.004364,0.050369
standing,0.218826,9.500656,1.931931,0.001373,0.004364,0.050369
standing,0.204544,9.662521,1.648666,-0.00824,0.06311,0.049301
standing,0.383072,9.71727,1.6082,0.015259,0.027863,0.042892
standing,0.128372,9.767258,1.772446,0.024872,0.028931,0.051437
standing,-0.088242,9.776779,1.724838,0.049438,0.037476,0.029007
standing,0.040298,9.679184,1.741501,0.049438,0.037476,0.029007
standing,0.223587,9.622055,1.636765,0.038757,0.033203,0.014053
standing,0.36879,9.519699,1.627243,0.038757,0.033203,0.014053
standing,0.342606,9.550644,1.54393,0.019531,0.007568,0.032211
standing,0.321182,9.683945,1.591538,0.019531,0.007568,0.032211
standing,0.347366,9.78154,1.47966,0.023804,-0.004181,0.033279
standing,0.252151,9.631577,1.655808,0.023804,-0.004181,0.033279
standing,0.04982,9.71489,1.574875,0.04303,0.005432,0.023666
standing,0.068863,9.84581,1.398727,0.04303,0.005432,0.023666
standing,0.11171,9.762497,1.41301,0.056915,0.008636,0.003372
standing,0.130753,9.479233,1.870041,0.037689,0.037476,-0.008377
standing,0.418777,9.445908,1.567734,0.000305,0.066315,0.001236
standing,0.649673,9.564926,1.427292,-0.015717,0.038544,0.008713
standing,0.644913,9.829147,1.267807,-0.015717,0.038544,0.008713
standing,0.325943,9.84819,1.460617,-0.017853,-0.021271,0.023666
standing,-0.138229,9.664902,1.686752,-0.017853,-0.021271,0.023666
standing,-0.178696,9.612534,1.762924,0.039825,-0.012726,0.008713
standing,0.026016,9.543503,1.636765,0.023804,0.005432,-0.01799
standing,0.166458,9.557785,1.47966,0.027008,-0.021271,-0.028671
standing,0.287857,9.58635,1.612961,0.035553,-0.038361,-0.013718
standing,0.302139,9.695847,1.593918,0.020599,-0.030884,0.00444
standing,0.335464,9.833908,1.529648,0.006714,0.007568,-0.003036
standing,0.442581,9.707748,1.601059,-0.000763,0.025726,-0.016922
standing,0.430679,9.581589,1.443955,-0.000763,0.025726,-0.016922
standing,0.237869,9.636337,1.501083,-0.000763,0.046021,-0.014786
standing,0.17598,9.622055,1.591538,0.005646,0.028931,-0.008377
standing,0.0522,9.567307,1.61058,0.014191,0.060974,0.026871
standing,0.206924,9.567307,1.574875,0.014191,0.060974,0.026871
standing,0.421158,9.58873,1.584396,-0.002899,0.039612,0.033279
standing,0.43306,9.662521,1.579636,-0.022125,0.025726,0.026871
standing,0.530655,9.733933,1.60582,-0.007172,-0.040497,0.010849
standing,0.366409,9.71489,1.639145,0.010986,-0.088562,-0.005173
standing,0.109329,9.772018,1.741501,0.017395,-0.036224,-0.034012
standing,0.064102,9.71489,1.322556,-0.017853,0.007568,-0.078873
standing,0.547318,9.898178,1.179733,-0.012512,0.007568,-0.093826
standing,0.994827,9.855331,1.203537,0.029144,-0.005249,-0.060715
standing,0.644913,9.660141,0.953598,0.032349,-0.025543,-0.006241
standing,0.521133,9.536362,1.09166,0.015259,-0.034088,0.024734
standing,0.316422,9.533981,1.622482,-0.009308,-0.01059,0.032211
standing,0.087906,9.633957,1.762924,-0.00824,-0.006317,0.009781
standing,0.083145,9.700607,1.848618,0.006714,-0.025543,-0.014786
standing,0.121231,9.607773,1.803391,0.005646,-0.030884,-0.016922
standing,0.042679,9.564926,1.743881,-0.007172,-0.022339,-0.003036
standing,0.11409,9.755356,1.553452,-0.023193,0.010773,-0.0009
standing,-0.154892,9.836288,1.455856,0.005646,0.008636,-0.015854
standing,-0.159653,9.84819,1.210678,0.036621,-0.043701,-0.044693
standing,-0.066818,9.626816,1.462997,0.047302,0.000092,-0.047897
standing,-0.131088,9.46019,1.720078,0.024872,0.026794,-0.031876
standing,0.040298,9.438767,1.73436,0.024872,0.026794,-0.031876
standing,0.185501,9.605392,1.61058,-0.009308,0.062042,-0.023331
standing,0.314041,9.700607,1.443955,-0.023193,0.059906,0.02153
standing,0.278336,9.776779,1.474899,-0.010376,0.034271,0.015121
standing,0.214066,9.653,1.515366,-0.015717,0.01825,-0.006241
standing,0.252151,9.641098,1.589157,-0.012512,-0.000977,-0.023331
standing,0.235489,9.71965,1.679611,-0.00824,-0.005249,-0.014786
standing,0.145035,9.681564,1.548691,-0.00824,-0.005249,-0.014786
standing,0.037918,9.610153,1.458237,-0.014648,0.031067,0.012985
standing,0.173599,9.603012,1.73436,-0.017853,0.024658,0.020462
standing,0.221207,9.643478,1.729599,-0.017853,0.024658,0.020462
standing,0.118851,9.693466,1.622482,0.004578,0.0065,-0.003036
standing,0.173599,9.736313,1.47728,0.004578,0.0065,-0.003036
standing,0.36879,9.688705,1.677231,-0.005035,-0.009521,-0.014786
standing,0.359268,9.664902,1.703415,-0.012512,-0.01059,-0.01799
standing,0.149796,9.712509,1.615341,-0.003967,-0.003113,-0.007309
standing,0.287857,9.65538,1.47966,0.002441,-0.038361,-0.005173
standing,0.354507,9.65062,1.474899,-0.005035,-0.026611,0.005508
standing,0.130753,9.683945,1.460617,0.005646,-0.037292,0.009781
standing,-0.000168,9.752975,1.553452,0.009918,-0.03302,0.006577
standing,-0.007309,9.674423,1.601059,0.000305,-0.011658,-0.001968
standing,0.011734,9.612534,1.498703,-0.007172,-0.008453,-0.010513
standing,0.145035,9.669662,1.517746,-0.001831,0.000092,-0.008377
standing,0.24501,9.726791,1.589157,-0.003967,0.011841,-0.0009
standing,0.190262,9.660141,1.524887,-0.002899,0.008636,0.00444
standing,0.145035,9.65538,1.620102,-0.002899,0.008636,0.00444
standing,0.154556,9.71489,1.601059,0.009918,0.025726,0.008713
standing,0.36879,9.702988,1.410629,-0.006104,-0.007385,-0.021194
standing,0.354507,9.641098,1.432053,-0.005035,-0.01059,-0.006241
standing,0.199783,9.660141,1.427292,0.002441,-0.023407,0.001236
standing,0.135513,9.598251,1.60582,-0.006104,-0.014862,0.008713
standing,0.133133,9.607773,1.393967,-0.019989,-0.019135,0.00444
standing,0.235489,9.662521,1.493942,-0.023193,-0.018066,-0.0009
standing,0.137894,9.71727,1.586777,-0.018921,-0.003113,0.001236
standing,0.161697,9.700607,1.570114,-0.019989,-0.021271,-0.008377
standing,0.247391,9.660141,1.551071,-0.018921,-0.006317,-0.008377
standing,0.17598,9.698227,1.508225,-0.021057,-0.007385,-0.009445
standing,0.185501,9.662521,1.634384,-0.018921,0.010773,-0.006241
standing,0.259293,9.657761,1.636765,-0.015717,0.0065,-0.004105
standing,0.287857,9.65538,1.539169,-0.015717,0.0065,-0.004105
standing,0.261673,9.65062,1.681992,-0.01358,-0.018066,0.000168
standing,0.102188,9.686325,1.667709,-0.021057,-0.016998,0.00444
standing,0.156937,9.664902,1.624863,-0.032806,-0.027679,-0.007309
standing,0.17598,9.674423,1.639145,-0.023193,0.000092,-0.009445
standing,0.221207,9.645859,1.681992,-0.01358,-0.004181,-0.014786
standing,0.152176,9.631577,1.622482,-0.005035,-0.011658,-0.014786
standing,0.135513,9.626816,1.710556,-0.005035,0.010773,-0.01265
standing,0.261673,9.569687,1.727219,-0.022125,0.024658,-0.009445
standing,0.36879,9.638718,1.73436,-0.018921,0.015045,-0.0009
standing,0.328323,9.700607,1.653427,-0.012512,-0.008453,0.000168
standing,0.259293,9.686325,1.691513,-0.003967,-0.003113,-0.003036
standing,0.135513,9.645859,1.712936,-0.006104,-0.006317,-0.019058
standing,0.173599,9.612534,1.770065,-0.002899,-0.005249,-0.013718
standing,0.161697,9.564926,1.73674,-0.002899,-0.005249,-0.013718
standing,0.252151,9.598251,1.667709,-0.003967,-0.011658,-0.006241
standing,0.192642,9.641098,1.639145,-0.011444,-0.000977,0.003372
standing,0.214066,9.688705,1.589157,-0.011444,-0.000977,0.003372
standing,0.106949,9.700607,1.643906,-0.017853,-0.038361,-0.003036
standing,0.056961,9.629196,1.612961,-0.01358,-0.019135,0.003372
standing,-0.028732,9.607773,1.655808,-0.01358,-0.019135,0.003372
standing,0.045059,9.648239,1.710556,-0.006104,-0.030884,-0.003036
standing,0.045059,9.648239,1.712936,-0.002899,0.021454,0.000168
standing,0.037918,9.672043,1.727219,-0.003967,0.035339,0.000168
standing,0.040298,9.638718,1.765305,0.00351,0.037476,0.003372
standing,0.128372,9.58873,1.758164,0.007782,0.024658,0.002304
standing,0.142654,9.610153,1.724838,0.007782,0.024658,0.002304
standing,0.168839,9.631577,1.715317,0.002441,0.039612,0.001236
standing,0.221207,9.633957,1.665329,-0.003967,0.024658,0.001236
standing,0.24025,9.593491,1.658188,-0.003967,0.012909,0.009781
standing,0.209305,9.610153,1.698654,-0.007172,0.011841,0.012985
standing,0.164078,9.624435,1.789108,-0.007172,0.012909,0.011917
standing,0.206924,9.667282,1.655808,-0.003967,0.015045,0.015121
standing,0.24501,9.643478,1.784348,-0.000763,0.0065,0.020462
standing,0.202164,9.624435,1.665329,0.001373,0.005432,0.019394
standing,0.016495,9.660141,1.653427,0.00351,-0.007385,0.010849
standing,-0.021591,9.65538,1.67247,0.00351,0.015045,0.007645
standing,-0.000168,9.619675,1.779587,0.006714,0.037476,0.005508
standing,0.142654,9.65062,1.658188,0.007782,0.027863,0.003372
standing,0.323563,9.629196,1.665329,0.012054,0.026794,0.005508
standing,0.378311,9.631577,1.681992,0.00351,0.031067,0.011917
standing,0.314041,9.58635,1.598679,-0.000763,0.019318,0.015121
standing,0.297379,9.617294,1.648666,-0.000763,0.019318,0.015121
standing,0.266434,9.648239,1.679611,-0.010376,-0.007385,0.012985
standing,0.221207,9.631577,1.73436,-0.007172,-0.008453,0.015121
standing,0.154556,9.643478,1.598679,-0.00824,-0.004181,0.010849
standing,0.125992,9.622055,1.712936,-0.002899,0.007568,0.007645
standing,0.104568,9.636337,1.660568,-0.010376,0.020386,0.012985
standing,0.073624,9.688705,1.696274,-0.011444,0.04068,0.011917
standing,0.142654,9.681564,1.622482,-0.005035,0.043884,0.009781
standing,0.192642,9.679184,1.596298,0.009918,0.042816,0.015121
standing,0.235489,9.645859,1.724838,0.00351,0.027863,0.015121
standing,0.24263,9.662521,1.693893,0.00351,0.027863,0.015121
standing,0.287857,9.65062,1.548691,-0.006104,0.029999,0.009781
standing,0.30928,9.583969,1.648666,0.007782,0.013977,0.001236
standing,0.216446,9.610153,1.648666,0.005646,0.003296,-0.0009
standing,0.340225,9.59111,1.677231,0.005646,0.003296,-0.0009
standing,0.280716,9.672043,1.758164,-0.010376,0.005432,0.007645
standing,0.233109,9.645859,1.817673,-0.010376,0.005432,0.007645
standing,0.333084,9.679184,1.696274,-0.005035,0.015045,0.003372
standing,0.354507,9.619675,1.646286,0.006714,0.013977,0.006577
standing,0.24501,9.674423,1.679611,0.006714,0.013977,0.006577
standing,0.256912,9.65538,1.660568,-0.001831,0.013977,0.006577
standing,0.256912,9.548264,1.741501,0.002441,0.015045,-0.006241
standing,0.214066,9.600632,1.679611,0.002441,0.015045,-0.006241
standing,0.247391,9.583969,1.727219,0.002441,0.00116,-0.007309
standing,0.278336,9.569687,1.751022,0.004578,-0.004181,-0.006241
standing,0.235489,9.674423,1.770065,0.004578,-0.004181,-0.006241
standing,0.280716,9.695847,1.815292,-0.000763,-0.003113,-0.006241
standing,0.354507,9.626816,1.679611,-0.001831,0.019318,-0.008377
standing,0.392593,9.672043,1.624863,0.007782,0.009705,-0.008377
standing,0.285477,9.631577,1.703415,0.014191,-0.01593,-0.005173
standing,0.230728,9.560165,1.727219,0.007782,-0.022339,-0.006241
standing,0.161697,9.619675,1.793869,0.001373,0.00116,-0.007309
standing,0.233109,9.572067,1.748642,0.001373,0.00116,-0.007309
standing,0.352127,9.643478,1.651047,0.001373,-0.005249,-0.014786
standing,0.218826,9.645859,1.767685,0.014191,-0.005249,-0.014786
standing,0.195023,9.579208,1.693893,0.007782,-0.013794,-0.016922
standing,0.159317,9.598251,1.686752,0.00351,-0.003113,-0.014786
standing,0.140274,9.569687,1.620102,0.001373,-0.002045,-0.006241
standing,0.197403,9.576828,1.667709,0.001373,0.000092,-0.001968
standing,0.173599,9.683945,1.772446,-0.001831,0.009705,-0.001968
standing,0.223587,9.645859,1.679611,-0.001831,0.009705,-0.001968
standing,0.297379,9.660141,1.67009,-0.001831,0.004364,-0.015854
standing,0.168839,9.619675,1.658188,0.012054,-0.01059,-0.011581
standing,0.104568,9.598251,1.831955,0.012054,0.00116,-0.014786
standing,0.125992,9.636337,1.674851,-0.002899,0.010773,-0.016922
standing,0.18074,9.702988,1.601059,-0.000763,0.01825,-0.008377
standing,0.247391,9.679184,1.653427,0.001373,0.016113,-0.001968
standing,0.261673,9.691086,1.662949,0.010986,0.008636,-0.008377
standing,0.335464,9.71965,1.629623,0.012054,0.002228,-0.022263
standing,0.430679,9.633957,1.646286,0.012054,0.002228,-0.022263
standing,0.140274,9.441147,1.717697,0.031281,-0.049042,-0.01799
standing,-0.069199,9.548264,1.853378,0.018463,-0.05545,-0.008377
standing,-0.050156,9.631577,1.641525,-0.007172,0.00116,-0.020126
standing,0.118851,9.726791,1.696274,0.004578,0.020386,-0.024399
standing,0.214066,9.686325,1.724838,0.027008,0.026794,-0.020126
standing,0.187881,9.614914,1.739121,0.031281,0.004364,-0.020126
standing,0.17836,9.567307,1.641525,0.031281,0.004364,-0.020126
standing,0.11171,9.626816,1.662949,0.014191,0.00116,-0.016922
standing,0.130753,9.598251,1.636765,0.001373,0.00116,-0.010513
standing,0.173599,9.707748,1.598679,-0.005035,0.007568,-0.004105
standing,0.256912,9.71727,1.720078,-0.001831,0.009705,-0.005173
standing,0.285477,9.681564,1.715317,0.010986,-0.01593,-0.020126
standing,0.166458,9.65538,1.622482,0.015259,-0.01059,-0.025467
standing,0.099808,9.688705,1.603439,0.015259,-0.01059,-0.025467
standing,0.156937,9.741074,1.574875,0.014191,0.000092,-0.021194
standing,0.166458,9.636337,1.612961,0.014191,0.00116,-0.005173
standing,0.064102,9.674423,1.629623,0.023804,0.004364,0.003372
standing,0.042679,9.679184,1.696274,0.015259,0.017181,-0.023331
standing,0.171219,9.688705,1.667709,0.015259,0.017181,-0.023331
standing,0.247391,9.65062,1.555832,0.037689,-0.012726,-0.020126
standing,0.216446,9.562546,1.696274,0.037689,-0.012726,-0.020126
standing,0.123611,9.379257,1.753403,0.024872,-0.028748,-0.013718
standing,0.171219,9.581589,1.6082,0.024872,-0.028748,-0.013718
standing,0.192642,9.605392,1.729599,0.004578,-0.008453,-0.01265
standing,0.147415,9.669662,1.615341,0.004578,-0.008453,-0.01265
standing,0.11647,9.71489,1.741501,-0.001831,-0.043701,-0.009445
standing,0.137894,9.683945,1.582016,0.005646,-0.039429,-0.010513
standing,0.190262,9.564926,1.370163,0.005646,-0.039429,-0.010513
standing,0.104568,9.676804,1.484421,-0.005035,-0.047974,-0.006241
standing,-0.031113,9.800583,1.612961,0.006714,-0.036224,-0.004105
standing,-0.009689,9.776779,1.584396,0.006714,-0.036224,-0.004105
standing,0.17598,9.698227,1.498703,0.019531,-0.014862,-0.025467
standing,0.145035,9.603012,1.508225,0.034485,-0.013794,-0.024399
standing,0.164078,9.617294,1.646286,0.020599,-0.037292,-0.014786
standing,0.302139,9.636337,1.701035,0.020599,-0.037292,-0.014786
standing,0.37355,9.610153,1.67247,0.022736,-0.047974,-0.013718
standing,0.164078,9.662521,1.467758,0.020599,-0.071472,-0.015854
standing,-0.066818,9.681564,1.658188,0.00885,-0.059723,-0.01265
standing,-0.157272,9.631577,1.689133,0.010986,-0.037292,-0.007309
standing,-0.040634,9.576828,1.548691,0.007782,-0.01593,0.001236
standing,0.016495,9.617294,1.458237,-0.009308,0.0065,0.007645
standing,0.066483,9.829147,1.520126,-0.009308,0.0065,0.007645
standing,0.11171,9.841049,1.586777,-0.006104,0.0065,0.005508
standing,0.102188,9.767258,1.505844,0.036621,-0.008453,-0.032944
standing,0.204544,9.695847,1.674851,0.055847,-0.018066,-0.041489
standing,0.128372,9.503037,1.643906,0.044098,-0.009521,-0.029739
standing,0.092667,9.512558,1.474899,0.019531,-0.006317,-0.007309
standing,0.090286,9.576828,1.443955,-0.028534,0.002228,0.01619
standing,0.128372,9.798203,1.648666,-0.028534,0.002228,0.01619
standing,0.11409,9.898178,1.582016,-0.019989,0.021454,0.023666
standing,0.199783,9.891037,1.558212,0.00351,0.017181,0.005508
standing,0.154556,9.58873,1.705795,0.056915,-0.040497,-0.046829
standing,0.045059,9.581589,1.679611,0.056915,-0.040497,-0.046829
standing,0.006973,9.564926,1.689133,0.052643,-0.045837,-0.040421
standing,0.209305,9.686325,1.408249,0.015259,-0.008453,-0.031876
standing,0.428299,9.674423,1.47728,0.032349,-0.023407,-0.037216
standing,0.418777,9.750595,1.41539,0.04837,-0.068268,-0.027603
standing,0.209305,9.852951,1.41777,0.051575,-0.080017,-0.036148
standing,-0.028732,9.841049,1.591538,0.072937,-0.104584,-0.061783
standing,-0.035873,9.743454,1.310654,0.072937,-0.104584,-0.061783
standing,-0.102524,9.545883,1.355881,0.070801,-0.125946,-0.088486
standing,-0.147751,9.453049,1.367783,0.054779,-0.069336,-0.05751
standing,0.006973,9.653,1.436813,0.044098,-0.08429,-0.025467
standing,0.123611,9.58873,1.620102,0.033417,-0.057587,-0.001968
standing,0.085526,9.698227,1.553452,0.018463,-0.039429,0.002304
standing,0.066483,9.769638,1.503464,0.035553,-0.049042,-0.014786
standing,0.11647,9.705368,1.493942,0.035553,-0.049042,-0.014786
standing,0.033157,9.610153,1.47728,0.046234,-0.08963,-0.028671
standing,0.121231,9.664902,1.34874,0.030212,-0.101379,-0.034012
standing,0.161697,9.667282,1.372543,0.030212,-0.101379,-0.034012
standing,-0.033493,9.760117,1.405869,0.033417,-0.086426,-0.024399
standing,-0.123947,9.864853,1.379684,0.033417,-0.086426,-0.024399
standing,-0.083481,9.760117,1.217819,0.069733,-0.102448,-0.059647
standing,-0.062057,9.71727,1.02739,0.069733,-0.102448,-0.059647
standing,-0.178696,9.498276,1.208298,0.081482,-0.136627,-0.079941
standing,-0.223923,9.862473,0.996445,0.071869,-0.151581,-0.082077
standing,-0.090622,9.829147,1.3535,0.069733,-0.117401,-0.067123
standing,-0.071579,9.702988,1.144028,0.068665,-0.092834,-0.048965
standing,0.011734,9.698227,1.343979,0.080414,-0.074677,-0.038284
standing,-0.100143,9.710129,1.186874,0.057983,-0.087494,-0.040421
standing,-0.178696,9.617294,1.329697,0.031281,-0.097107,-0.037216
standing,-0.200119,9.624435,1.103561,0.018463,-0.08429,-0.024399
standing,-0.214401,9.822006,1.35112,0.017395,-0.057587,-0.014786
standing,-0.147751,9.898178,1.110703,0.047302,-0.026611,-0.024399
standing,-0.102524,9.788681,1.28685,0.072937,-0.05011,-0.044693
standing,-0.057297,9.638718,1.391586,0.08255,-0.078949,-0.048965
standing,-0.178696,9.598251,1.115463,0.049438,-0.107788,-0.041489
standing,-0.164413,9.633957,1.239243,0.021667,-0.104584,-0.030807
standing,-0.026352,9.762497,1.339218,0.018463,-0.039429,-0.004105
standing,-0.062057,9.807724,1.258286,0.02594,0.021454,0.012985
standing,-0.045395,9.738693,1.167831,0.04303,-0.012726,-0.004105
standing,-0.085861,9.648239,1.28685,0.04303,-0.012726,-0.004105
standing,-0.159653,9.660141,1.41777,0.057983,-0.056519,-0.030807
standing,-0.254868,9.698227,1.227341,0.046234,-0.012726,-0.020126
standing,-0.114426,9.667282,1.263046,0.036621,0.02359,-0.016922
standing,0.097427,9.748215,0.958359,0.009918,0.046021,0.00444
standing,0.137894,9.729172,1.241623,0.009918,0.046021,0.00444
standing,0.275955,9.738693,1.077377,0.02594,0.028931,0.009781
standing,0.24025,9.743454,1.267807,0.050507,-0.020203,-0.005173
standing,0.028397,9.800583,1.265427,0.050507,-0.020203,-0.005173
standing,-0.057297,9.800583,1.120224,0.041962,-0.034088,-0.024399
standing,-0.031113,9.638718,1.234482,0.035553,-0.002045,-0.007309
standing,0.054581,9.619675,1.053574,-0.000763,0.026794,0.009781
standing,0.135513,9.738693,1.15593,-0.014648,0.048157,0.030075
standing,0.278336,9.819626,1.089279,-0.014648,0.048157,0.030075
standing,0.11409,9.860092,1.074997,-0.007172,0.058838,0.035416
standing,-0.019211,9.802963,1.22496,0.038757,0.007568,-0.023331
standing,-0.054916,9.71489,1.15831,0.031281,0.009705,-0.038284
standing,-0.062057,9.669662,1.051193,0.027008,0.022522,-0.037216
standing,-0.002548,9.669662,1.03215,0.018463,0.037476,-0.024399
standing,0.054581,9.729172,0.941696,-0.002899,0.058838,-0.014786
standing,0.054581,9.726791,1.041672,0.009918,0.066315,-0.007309
standing,0.211685,9.800583,1.044052,0.00885,0.035339,-0.016922
standing,0.147415,9.691086,1.117844,0.00351,0.028931,-0.01265
standing,-0.0811,9.831528,1.044052,-0.000763,0.01825,-0.015854
standing,-0.071579,9.743454,1.151169,0.000305,0.032135,-0.01799
standing,-0.095383,9.683945,0.996445,0.000305,0.032135,-0.01799
standing,-0.050156,9.622055,1.074997,-0.002899,0.048157,-0.01799
standing,0.061722,9.707748,1.077377,-0.010376,0.044952,-0.006241
standing,0.006973,9.802963,1.053574,-0.03067,0.008636,0.008713
standing,-0.035873,9.776779,1.039291,-0.02533,-0.020203,0.02153
standing,-0.212021,9.855331,1.058334,-0.02533,-0.020203,0.02153
standing,-0.254868,9.731552,1.170212,-0.007172,0.022522,-0.003036
standing,-0.138229,9.581589,1.232101,-0.009308,0.031067,-0.004105
standing,-0.07872,9.636337,1.234482,-0.009308,0.031067,-0.004105
standing,0.004593,9.743454,1.189255,-0.036011,0.046021,0.00444
standing,-0.031113,9.84343,1.15593,-0.052032,0.106903,0.029007
standing,0.066483,9.867233,1.013107,-0.039215,0.093018,0.025803
standing,0.040298,9.691086,1.279709,-0.028534,0.086609,0.022598
standing,-0.043015,9.786301,1.324936,-0.032806,0.09729,-0.005173
standing,0.011734,9.902939,1.358261,-0.021057,0.090881,-0.028671
standing,0.071243,9.71965,1.203537,-0.021057,0.090881,-0.028671
standing,0.183121,9.669662,1.215439,0.00885,0.066315,-0.037216
standing,0.18074,9.633957,1.232101,0.010986,0.010773,-0.001968
standing,0.021255,9.674423,1.153549,0.010986,0.010773,-0.001968
standing,-0.138229,9.707748,1.101181,-0.026398,0.016113,0.003372
standing,-0.171555,9.824387,1.127365,-0.026398,0.016113,0.003372
standing,-0.176315,9.800583,1.079758,-0.026398,0.050293,0.002304
standing,-0.119186,9.788681,1.053574,-0.006104,0.028931,-0.005173
standing,-0.190598,9.902939,1.039291,-0.006104,0.028931,-0.005173
standing,-0.188217,9.65538,0.982163,0.001373,0.033203,-0.013718
standing,-0.214401,9.598251,1.053574,0.007782,0.012909,-0.025467
standing,-0.281052,9.629196,1.236862,0.005646,0.009705,-0.013718
standing,-0.188217,9.700607,1.34874,-0.049896,0.081268,0.020462
standing,-0.07634,9.84343,1.124985,-0.049896,0.081268,0.020462
standing,-0.066818,9.810104,1.105942,-0.055237,0.089813,0.023666
standing,-0.147751,9.78154,1.117844,-0.039215,0.067383,0.030075
standing,-0.223923,9.691086,1.327316,-0.022125,0.052429,0.027939
standing,-0.169174,9.71489,1.194016,-0.02533,0.007568,0.003372
standing,-0.152512,9.757736,1.329697,-0.016785,0.017181,0.008713
standing,-0.112045,9.772018,1.189255,-0.024261,0.031067,0.011917
standing,-0.071579,9.786301,1.063095,-0.024261,0.031067,0.011917
standing,-0.166794,9.776779,1.103561,-0.024261,0.024658,0.011917
standing,-0.26915,9.824387,1.260666,0.001373,0.036407,0.006577
standing,-0.326279,9.891037,1.244003,0.001373,0.036407,0.006577
standing,-0.159653,9.786301,1.186874,0.014191,0.028931,-0.019058
standing,-0.195358,9.688705,1.101181,0.032349,0.020386,-0.040421
standing,-0.195358,9.529221,1.046433,0.029144,0.033203,-0.036148
standing,-0.119186,9.662521,1.16069,0.014191,0.036407,-0.011581
standing,-0.116806,9.688705,1.194016,0.002441,0.028931,0.002304
standing,0.145035,9.726791,1.098801,-0.021057,0.010773,0.001236
standing,0.221207,9.762497,1.086899,-0.026398,-0.027679,-0.006241
standing,0.056961,9.691086,1.070236,-0.036011,-0.069336,-0.009445
standing,-0.104904,9.624435,1.274948,-0.037079,-0.051178,-0.0009
standing,-0.083481,9.598251,1.336838,-0.037079,-0.051178,-0.0009
standing,-0.302475,9.841049,1.201157,-0.061646,-0.05011,0.027939
standing,-0.316757,9.862473,1.198776,-0.034943,-0.026611,0.045029
standing,-0.200119,9.826767,1.391586,-0.021057,-0.029816,0.02153
standing,-0.202499,9.793442,1.443955,-0.000763,-0.006317,-0.004105
standing,-0.169174,9.886276,1.374924,0.012054,-0.011658,-0.03508
standing,0.154556,9.788681,1.298752,0.019531,-0.003113,-0.048965
standing,0.302139,9.638718,1.124985,0.027008,-0.022339,-0.030807
standing,0.18074,9.622055,1.367783,0.019531,-0.042633,0.00444
standing,-0.026352,9.507797,1.548691,-0.018921,-0.036224,0.012985
standing,-0.031113,9.538742,1.422531,-0.059509,-0.034088,0.006577
standing,-0.135849,9.722031,1.343979,-0.058441,-0.037292,0.008713
standing,-0.278671,9.78392,1.384445,-0.060577,-0.05011,0.015121
standing,-0.164413,9.871994,1.343979,-0.039215,-0.045837,0.010849
standing,-0.154892,9.824387,1.239243,-0.009308,-0.05545,-0.021194
standing,-0.135849,9.743454,1.267807,0.018463,-0.077881,-0.03508
standing,-0.104904,9.641098,1.305893,0.024872,-0.096039,-0.031876
standing,-0.062057,9.595871,1.436813,0.00885,-0.059723,-0.011581
standing,-0.019211,9.65538,1.496323,-0.021057,-0.01059,0.009781
standing,0.11171,9.710129,1.41777,-0.033875,-0.006317,0.020462
standing,0.173599,9.653,1.370163,-0.023193,0.005432,0.034348
