@relation testRelation-weka.filters.unsupervised.attribute.Remove-Rfirst-weka.filters.unsupervised.attribute.Remove-V-Rfirst-19

@attribute label {walking,standing,sit_down_chair_1,sitting_chair_1,stand_up_chair_1}
@attribute TYPE_ACCELEROMETER_X_MEAN numeric
@attribute TYPE_ACCELEROMETER_X_VARIANCE numeric
@attribute TYPE_ACCELEROMETER_X_RANGE numeric
@attribute TYPE_ACCELEROMETER_Y_MEAN numeric
@attribute TYPE_ACCELEROMETER_Y_VARIANCE numeric
@attribute TYPE_ACCELEROMETER_Y_RANGE numeric
@attribute TYPE_ACCELEROMETER_Z_MEAN numeric
@attribute TYPE_ACCELEROMETER_Z_VARIANCE numeric
@attribute TYPE_ACCELEROMETER_Z_RANGE numeric
@attribute TYPE_GYROSCOPE_X_MEAN numeric
@attribute TYPE_GYROSCOPE_X_VARIANCE numeric
@attribute TYPE_GYROSCOPE_X_RANGE numeric
@attribute TYPE_GYROSCOPE_Y_MEAN numeric
@attribute TYPE_GYROSCOPE_Y_VARIANCE numeric
@attribute TYPE_GYROSCOPE_Y_RANGE numeric
@attribute TYPE_GYROSCOPE_Z_MEAN numeric
@attribute TYPE_GYROSCOPE_Z_VARIANCE numeric
@attribute TYPE_GYROSCOPE_Z_RANGE numeric

@data
stand_up_chair_1,-5.096519,0.329453,7.26268,1.983206,6.338693,9.459595,-8.130541,1.294438,9.262955,-0.4161,0.237201,1.714325,-0.083061,0.091526,1.264648,0.074915,0.119769,1.476135
stand_up_chair_1,-3.295815,3.995153,8.481262,6.331049,11.703781,11.459106,-4.623445,11.476852,10.84021,-0.639154,0.17162,1.912994,-0.132333,0.16842,1.861725,0.405731,0.141947,1.248627
stand_up_chair_1,-0.858101,1.914415,6.288941,9.420509,0.411609,3.406311,-0.071747,2.876229,5.71051,-0.273827,0.1182,1.361847,-0.0037,0.124763,1.638489,0.25079,0.149695,1.248627
standing,0.008544,0.033387,1.159241,9.693395,0.013697,0.647461,1.537455,0.05732,1.042603,-0.063835,0.01285,0.492401,0.046886,0.032304,0.921783,0.011597,0.002858,0.40802
standing,0.038585,0.004475,0.38324,9.660189,0.001199,0.159484,1.62134,0.009758,0.445129,0.006885,0.000269,0.066223,0.01151,0.000557,0.105743,-0.003432,0.000122,0.05661
standing,-0.010594,0.006283,0.361816,9.680374,0.001519,0.19281,1.50782,0.00629,0.378479,0.010516,0.000108,0.050201,0.007333,0.000258,0.098267,-0.006027,0.000088,0.040588
standing,-0.067104,0.002271,0.223755,9.687753,0.001108,0.178527,1.468687,0.001926,0.228516,-0.001767,0.000062,0.030975,0.00304,0.000107,0.055542,-0.002684,0.000027,0.02243
standing,-0.070508,0.002155,0.221375,9.677042,0.001227,0.159485,1.526506,0.004788,0.285645,-0.005569,0.000055,0.033112,-0.002419,0.000261,0.065155,-0.003613,0.000038,0.033112
standing,-0.090503,0.003331,0.25946,9.676613,0.001465,0.159485,1.545858,0.004759,0.388,0.003755,0.000121,0.05127,-0.004256,0.00054,0.108948,-0.005258,0.000058,0.035248
standing,-0.112355,0.002938,0.240417,9.690134,0.001251,0.19519,1.471662,0.005542,0.388,0.006682,0.000074,0.037384,-0.002611,0.000474,0.108948,-0.004243,0.000045,0.033112
standing,-0.138872,0.002865,0.271362,9.698108,0.000994,0.188049,1.43329,0.002524,0.273743,0.002538,0.000044,0.028839,0.000433,0.000203,0.063019,-0.004713,0.000039,0.030975
standing,-0.156558,0.002116,0.271362,9.698179,0.000744,0.138062,1.427387,0.002768,0.271362,-0.000314,0.000041,0.033112,-0.001147,0.000106,0.046997,-0.004179,0.000033,0.024567
standing,-0.162938,0.001813,0.26915,9.694418,0.000906,0.169006,1.447525,0.003386,0.290405,-0.001639,0.000033,0.03418,-0.003209,0.000175,0.077972,-0.003378,0.000024,0.024567
standing,-0.177601,0.001717,0.26915,9.693538,0.000913,0.169006,1.467615,0.002363,0.288025,0.001907,0.000034,0.026703,-0.001361,0.000194,0.077972,-0.003848,0.000024,0.024567
standing,-0.200428,0.002424,0.419113,9.695728,0.000905,0.164245,1.433433,0.002675,0.280884,0.004887,0.000033,0.025635,-0.001949,0.000121,0.055542,-0.002139,0.000016,0.018158
standing,-0.194168,0.003892,0.419113,9.701774,0.001717,0.304687,1.379066,0.003856,0.326111,0.004065,0.000055,0.036316,-0.005879,0.000311,0.089722,-0.000858,0.000033,0.024567
standing,-0.156772,0.002778,0.290573,9.708891,0.001531,0.304687,1.372043,0.004032,0.409424,0.001128,0.000067,0.036316,-0.004074,0.00033,0.089722,-0.000249,0.000029,0.024567
standing,-0.166722,0.003094,0.304855,9.711986,0.001007,0.152343,1.358856,0.00407,0.376099,0.004182,0.000061,0.036316,0.002121,0.000153,0.070496,-0.004083,0.000033,0.023499
standing,-0.206213,0.003504,0.314377,9.710248,0.001134,0.169007,1.33748,0.00379,0.285644,-0.000304,0.000124,0.046997,0.001758,0.000236,0.0737,-0.005194,0.00003,0.025635
standing,-0.22766,0.016418,0.6427,9.726625,0.003917,0.411804,1.308559,0.02132,0.928345,0.027457,0.002425,0.247803,-0.027402,0.002851,0.272369,0.008456,0.000643,0.129242
standing,-0.475123,0.332666,2.349426,9.728815,0.020987,0.96167,0.149937,1.749174,4.04425,0.164603,0.02646,0.675049,-0.064861,0.008291,0.5159,-0.069398,0.017896,0.495605
standing,-1.062194,0.381032,2.349426,9.65957,0.030578,0.96167,-1.461265,0.734682,3.408691,0.135454,0.033059,0.675049,-0.031845,0.009762,0.547943,-0.074718,0.017845,0.512695
standing,-1.129464,0.497626,3.622925,9.68304,0.305306,5.046387,-1.690494,0.543544,5.143982,0.0043,0.040654,1.481476,-0.030435,0.014682,0.803223,-0.005835,0.059395,1.48468
sit_down_chair_1,-2.497034,4.077561,8.300354,7.913567,9.203054,13.496704,-3.511097,7.949588,11.273438,0.510683,0.449957,2.90741,0.113045,0.114424,1.514587,-0.341127,0.27675,2.058258
sit_down_chair_1,-4.636131,1.215741,7.296005,3.605024,11.809783,11.80664,-7.082582,5.44576,10.224625,0.478853,0.489071,3.282318,0.12739,0.10576,1.425934,-0.346703,0.241399,1.941834
sit_down_chair_1,-5.090353,0.083388,5.962997,1.204396,0.275497,3.084961,-8.569624,0.183183,9.736649,-0.02738,0.051251,1.156769,-0.034579,0.009997,0.662231,0.008083,0.030469,0.897217
sitting_chair_1,-5.141008,0.078749,5.962997,1.194113,0.17274,3.01593,-8.541179,0.085807,9.310562,0.057054,0.009595,0.429382,-0.004587,0.00603,0.417633,0.06606,0.00524,0.424042
sitting_chair_1,-5.030868,0.082795,5.65593,0.957052,0.139381,2.649353,-8.642654,0.098839,9.334366,0.078053,0.004556,0.287323,0.017747,0.005289,0.345001,0.027896,0.026002,0.943146
sitting_chair_1,-4.992782,0.055274,5.570236,0.484287,0.160875,1.521057,-8.676907,0.084599,9.334366,-0.015695,0.010253,0.427246,-0.010269,0.00474,0.366364,-0.108224,0.042395,0.943146
sitting_chair_1,-5.051125,0.062811,5.570236,0.185931,0.056603,1.299683,-8.655508,0.070418,9.186783,-0.047771,0.01028,0.428314,0.002783,0.008728,0.542603,-0.084758,0.034361,0.934601
sitting_chair_1,-4.809636,0.064256,5.453598,0.574455,0.198251,1.599609,-8.785405,0.040763,9.148697,-0.012544,0.011062,0.364227,0.020471,0.00709,0.494537,0.06042,0.012806,0.406952
sitting_chair_1,-4.725919,0.014012,5.110825,0.843842,0.062512,1.02832,-8.816611,0.00906,9.058243,0.026848,0.009398,0.362091,-0.005228,0.001734,0.191193,0.063774,0.008942,0.315094
sitting_chair_1,-4.675502,0.018248,4.865646,0.588094,0.045399,0.95929,-8.857887,0.008321,9.084427,-0.007513,0.007892,0.333252,0.012909,0.001144,0.148468,-0.060362,0.013507,0.426178
sitting_chair_1,-4.712255,0.067628,5.391708,0.577192,0.041525,0.885498,-8.841391,0.028959,9.201065,-0.040497,0.004046,0.293732,-0.016048,0.004994,0.270233,-0.06111,0.010081,0.382385
sitting_chair_1,-4.86955,0.071143,5.391708,0.698425,0.044586,1.271118,-8.743605,0.03896,9.201065,0.002708,0.004995,0.397339,-0.0106,0.007414,0.3685,-0.000281,0.004816,0.382385
sitting_chair_1,-4.75046,0.052302,5.332199,0.753435,0.043989,1.271118,-8.805257,0.031361,9.189163,0.041257,0.006737,0.397339,0.015034,0.003641,0.272369,0.065996,0.011989,0.394135
sitting_chair_1,-4.655341,0.006571,4.875168,0.712993,0.023406,0.678406,-8.870836,0.006235,9.189163,0.066966,0.003214,0.284119,-0.014638,0.000431,0.128174,0.102707,0.006591,0.289459
sitting_chair_1,-4.692927,0.001774,4.815659,0.462482,0.024886,0.654602,-8.861981,0.001387,8.953506,0.012396,0.003644,0.239258,-0.002536,0.000272,0.05661,-0.040015,0.011461,0.359955
sitting_chair_1,-4.614041,0.012997,4.810898,0.349819,0.024259,0.678406,-8.901638,0.01156,9.198685,-0.085529,0.003467,0.239258,0.018175,0.000661,0.194397,-0.161716,0.002143,0.242294
sitting_chair_1,-4.439965,0.021459,4.810898,0.52411,0.058475,0.933105,-8.972335,0.041036,9.986588,-0.080925,0.005678,0.358887,0.014095,0.004074,0.443268,-0.094852,0.015421,0.422974
sitting_chair_1,-4.397189,0.010545,4.606186,0.77543,0.02764,0.716492,-8.983761,0.031902,9.986588,0.039815,0.006823,0.327911,-0.015717,0.003771,0.443268,0.102728,0.015042,0.378113
sitting_chair_1,-4.553508,0.015203,4.810898,0.72687,0.035626,0.728394,-8.913849,0.004561,9.096329,0.096841,0.001439,0.190125,-0.029111,0.000231,0.064087,0.137784,0.008559,0.332184
sitting_chair_1,-4.658316,0.005786,4.818039,0.437822,0.034952,0.718872,-8.877477,0.004656,9.132034,-0.000613,0.00925,0.312958,-0.005046,0.000674,0.115356,-0.067989,0.026016,0.463562
sitting_chair_1,-4.588024,0.010757,4.818039,0.466886,0.063134,0.847412,-8.905804,0.006072,9.132034,-0.09072,0.003828,0.244598,0.007793,0.000335,0.106812,-0.126767,0.015073,0.389862
sitting_chair_1,-4.570338,0.009224,4.794235,0.709874,0.045978,0.854553,-8.898996,0.005357,9.063004,0.017758,0.016647,0.378113,-0.019348,0.000696,0.117493,0.068068,0.01957,0.436859
sitting_chair_1,-4.742653,0.022485,5.098923,0.570337,0.065649,0.914062,-8.830203,0.009918,9.051102,0.092911,0.004077,0.272369,-0.027562,0.000608,0.151672,0.112576,0.009189,0.315094
sitting_chair_1,-4.950435,0.029718,5.306015,0.496783,0.069747,1.111633,-8.71316,0.049352,9.274857,-0.039877,0.014837,0.418701,-0.01702,0.002983,0.267029,-0.047278,0.013647,0.367432
sitting_chair_1,-5.113015,0.039472,5.641647,0.667099,0.055598,1.075928,-8.60164,0.057267,9.274857,-0.058836,0.011183,0.394135,-0.009564,0.004357,0.296936,-0.079086,0.006088,0.345001
sitting_chair_1,-5.092972,0.037908,5.641647,0.618944,0.042714,1.22113,-8.625396,0.042274,9.172501,0.058357,0.005715,0.352478,0.011285,0.002943,0.269165,0.056404,0.008832,0.365295
sitting_chair_1,-4.942151,0.058128,5.974899,0.271124,0.176479,2.401794,-8.716898,0.053511,9.327225,0.033545,0.011429,0.456085,-0.018163,0.00836,0.436859,-0.048869,0.040197,0.640869
stand_up_chair_1,-4.964884,0.246385,6.758041,1.406918,7.169992,10.00232,-8.301213,1.61032,9.900894,-0.457179,0.263183,1.748505,-0.132387,0.090913,1.403503,0.115941,0.199138,1.5242
stand_up_chair_1,-3.087581,5.407766,9.980896,6.028433,16.039902,14.893982,-4.56722,13.485454,11.697143,-0.695721,0.162853,1.712189,-0.031781,0.233439,3.041992,0.444888,0.156538,1.527405
stand_up_chair_1,-0.604496,1.665067,7.37439,9.505179,0.599963,5.601013,-0.083363,2.700171,6.003296,-0.295114,0.098845,1.163177,0.062299,0.132967,2.476959,0.22067,0.128033,1.369324
standing,0.055866,0.091558,1.647217,9.721293,0.020376,0.654602,1.336576,0.105786,1.518677,-0.05152,0.0018,0.182648,-0.004031,0.004432,0.406952,0.002849,0.001107,0.18158
standing,0.121898,0.034073,0.847412,9.661783,0.007768,0.430847,1.629719,0.013466,0.666504,-0.006979,0.000576,0.121765,0.011136,0.003254,0.257416,-0.013376,0.000375,0.086517
standing,-0.042491,0.027149,0.759338,9.664473,0.006597,0.430847,1.59944,0.020594,0.711731,0.009309,0.000389,0.086517,0.009918,0.002913,0.257416,-0.015544,0.000235,0.069427
standing,-0.159629,0.020529,0.842651,9.671662,0.007509,0.609375,1.573018,0.022102,0.816467,-0.004608,0.000926,0.140991,0.01104,0.000712,0.138855,-0.002364,0.000296,0.083313
standing,-0.127327,0.043102,1.033081,9.655475,0.011518,0.614135,1.672422,0.026583,0.837891,0.008102,0.002359,0.196533,-0.038168,0.011079,0.437927,-0.005312,0.00064,0.108948
standing,-0.329088,0.331768,2.761231,9.687872,0.050548,1.287781,1.063881,0.85742,3.387268,0.151678,0.038404,0.859833,-0.124611,0.041642,0.910034,-0.082536,0.016833,0.586395
standing,-0.824847,0.345886,2.761231,9.767401,0.131303,2.654114,-0.193193,0.87142,3.618164,0.118097,0.048089,0.877991,-0.083681,0.045311,0.910034,-0.047534,0.025556,0.745544
standing,-1.612917,0.677568,3.451706,9.501704,0.49123,3.687195,-1.354267,0.760717,3.016861,-0.006392,0.124372,1.946106,-0.00071,0.046421,1.168518,-0.0158,0.144349,2.105255
standing,-1.24603,1.29106,4.237061,9.546288,0.664895,4.065674,-0.521089,2.920159,5.64624,-0.122411,0.162156,1.946106,0.034763,0.108958,1.533813,0.055934,0.197345,2.207794
standing,-0.119567,0.176336,2.518433,9.759569,0.257894,3.175415,1.307607,0.819915,5.64624,-0.126747,0.039461,0.777588,0.036642,0.07032,1.427002,0.10479,0.049719,1.269989
standing,0.162221,0.049061,1.192566,9.644811,0.014652,0.654602,1.651594,0.043455,1.166382,0.008167,0.000731,0.144196,0.00807,0.001371,0.220032,0.003255,0.000681,0.145264
standing,0.215946,0.03319,1.173523,9.66364,0.007514,0.459411,1.567043,0.023475,0.916443,-0.000507,0.000352,0.089722,0.000465,0.000686,0.154877,-0.004201,0.000448,0.127106
standing,0.193737,0.00974,0.407043,9.647644,0.001551,0.204711,1.643025,0.008548,0.423706,-0.005142,0.000087,0.044861,0.004535,0.000372,0.082245,0.001567,0.000093,0.041656
standing,0.190452,0.010021,0.499878,9.6346,0.002857,0.361817,1.685895,0.003738,0.304688,0.004631,0.000123,0.055542,0.005315,0.000375,0.099335,-0.003378,0.000149,0.045929
standing,0.133871,0.01795,0.654602,9.659927,0.009072,0.518921,1.586991,0.023807,0.856934,0.019756,0.00054,0.110016,-0.025992,0.001564,0.178375,-0.018663,0.000394,0.112152
standing,0.022898,0.02151,0.683167,9.705582,0.009457,0.445129,1.32972,0.045797,0.764099,0.025171,0.000851,0.118561,-0.027647,0.002679,0.217896,-0.018631,0.000612,0.123901
standing,-0.05832,0.020118,0.628418,9.731362,0.007868,0.395142,1.186827,0.015327,0.606995,0.002431,0.001117,0.144196,0.007643,0.002548,0.224304,-0.006625,0.000505,0.112152
standing,-0.060463,0.018437,0.64032,9.726482,0.009104,0.404663,1.274258,0.019422,0.647461,-0.00887,0.000613,0.098267,0.016957,0.001964,0.202942,-0.002567,0.000458,0.093994
standing,-0.070294,0.080179,1.53772,9.717556,0.030179,1.178284,1.36276,0.032875,1.316345,0.010548,0.00349,0.323639,-0.008539,0.010048,0.571442,0.001546,0.003051,0.35141
standing,-0.496237,0.529889,2.796936,9.618556,0.494309,3.651489,0.06879,3.19309,5.351074,0.17475,0.286274,2.330628,-0.024763,0.036416,1.210175,-0.069559,0.067289,1.046753
standing,-1.288901,0.486334,2.808838,9.536005,0.626568,4.237061,-1.822534,1.787617,4.61792,0.185805,0.291208,2.330628,-0.006082,0.037956,1.210175,-0.084373,0.073862,1.046753
standing,-1.533246,0.057469,2.178207,9.508678,0.174394,3.65625,-2.504177,0.049732,2.850235,0.023708,0.0123,1.039276,0.000914,0.010845,0.863037,-0.00231,0.012498,0.802155
standing,-1.380188,0.013038,1.80687,9.47452,0.005885,0.376099,-2.58361,0.013638,2.814529,0.002911,0.000653,0.168762,-0.005217,0.000864,0.191193,0.004419,0.000933,0.174103
standing,-1.458169,0.02016,2.094894,9.436362,0.027337,0.945008,-2.534288,0.048332,2.928787,-0.044342,0.015482,0.623779,-0.027081,0.002652,0.291595,-0.02708,0.003583,0.414429
standing,-0.995877,0.482876,2.497009,9.602393,0.198493,2.416077,-1.03375,2.655579,4.413208,-0.19595,0.038762,0.774384,0.073428,0.046504,0.858765,0.087935,0.030195,0.740204
standing,-0.168198,0.31566,2.730286,9.734432,0.151041,2.37085,1.056311,0.821265,4.289429,-0.154945,0.037055,0.860901,0.09478,0.042552,0.858765,0.109853,0.022411,0.609894
standing,0.091238,0.05474,1.701965,9.647097,0.016822,0.904541,1.667376,0.034124,1.402038,-0.003957,0.001151,0.267029,0.000594,0.003191,0.410156,-0.00528,0.000847,0.214691
standing,0.054485,0.004026,0.376099,9.640765,0.001714,0.233277,1.684586,0.004592,0.314209,-0.00103,0.00007,0.038452,0.004022,0.000295,0.097198,-0.004553,0.000081,0.042725
standing,0.046297,0.002737,0.247559,9.640289,0.001113,0.161866,1.696893,0.003766,0.31897,0.001352,0.000062,0.037384,0.000198,0.000142,0.05661,-0.00293,0.000035,0.026703
standing,0.043203,0.002386,0.228516,9.638789,0.001234,0.157105,1.698535,0.004008,0.31897,0.001405,0.00008,0.041656,-0.004619,0.00021,0.070496,-0.006166,0.000057,0.036316
standing,0.057437,0.02329,1.249695,9.650453,0.005171,0.507019,1.731694,0.012618,0.668884,0.048691,0.009746,0.57251,-0.008101,0.001325,0.286255,-0.009766,0.000257,0.127106
sit_down_chair_1,-1.202303,3.621823,8.928772,8.899946,2.12361,6.581726,-0.771052,10.0441,9.288208,0.450494,0.181195,1.585083,-0.030788,0.064113,1.795502,-0.350996,0.181289,1.396027
sit_down_chair_1,-4.104856,4.748999,8.928772,5.40956,9.675996,10.587891,-5.642601,9.239019,10.625977,0.570284,0.138047,1.493225,0.011424,0.086793,1.795502,-0.437674,0.173775,1.566925
sit_down_chair_1,-5.762356,0.208804,7.255539,2.250022,0.934109,5.420105,-7.978483,0.36777,9.986588,0.16581,0.071225,1.035004,0.027457,0.030678,1.005096,-0.103941,0.052395,1.136475
sitting_chair_1,-5.870068,0.110599,7.255539,1.835028,0.114374,2.730286,-7.91257,0.281741,9.986588,0.024348,0.011077,0.483856,-0.029623,0.008885,0.653687,0.004857,0.002685,0.213623
sitting_chair_1,-5.926506,0.013858,6.205795,1.693872,0.063724,1.044983,-7.916236,0.027556,8.456009,0.045914,0.005052,0.321503,-0.016016,0.001917,0.244598,0.033546,0.002021,0.153809
sitting_chair_1,-5.817771,0.076316,6.386704,1.413131,0.13811,3.211121,-8.048727,0.051112,8.72023,0.048232,0.006564,0.436859,0.026666,0.005453,0.325775,0.027618,0.002976,0.264893
sitting_chair_1,-5.556787,0.100944,6.386704,1.263287,0.111375,3.211121,-8.261461,0.052696,8.72023,0.034068,0.006214,0.436859,0.029956,0.005111,0.323639,-0.000526,0.002795,0.264893
sitting_chair_1,-5.319345,0.014443,5.910629,1.302134,0.020925,0.590332,-8.420375,0.003003,8.560745,-0.004341,0.003539,0.261688,0.005956,0.00103,0.135651,-0.001178,0.002504,0.179443
sitting_chair_1,-5.344625,0.011092,5.508347,1.256955,0.023444,0.547485,-8.40595,0.003342,8.560745,0.004022,0.004313,0.261688,-0.00778,0.000779,0.101471,0.003041,0.00238,0.174103
sitting_chair_1,-5.420939,0.002486,5.508347,1.074785,0.009894,0.433228,-8.390049,0.002293,8.558365,-0.009019,0.002404,0.213623,0.001299,0.000578,0.085449,-0.050471,0.002356,0.175171
sitting_chair_1,-5.337293,0.008517,5.491684,1.091257,0.028577,0.673645,-8.435823,0.003295,8.577408,-0.048775,0.001612,0.173035,0.015558,0.000167,0.060883,-0.058952,0.00238,0.180511
sitting_chair_1,-5.27407,0.003509,5.396469,1.226796,0.023053,0.656982,-8.457128,0.002351,8.577408,-0.02001,0.002887,0.191193,0.001309,0.000294,0.063019,-0.00325,0.002185,0.173035
sitting_chair_1,-5.283782,0.002066,5.417893,1.306943,0.008131,0.38324,-8.443464,0.002062,8.548843,0.007718,0.000636,0.116425,-0.006445,0.000108,0.043793,0.019618,0.000356,0.068359
sitting_chair_1,-5.267691,0.002793,5.417893,1.39623,0.013057,0.426086,-8.437466,0.002112,8.548843,0.032637,0.002157,0.174103,-0.01217,0.00023,0.064087,0.045766,0.001302,0.123901
sitting_chair_1,-5.352861,0.015663,5.622604,1.298849,0.033532,0.661743,-8.402379,0.004645,8.532181,0.041,0.002135,0.163422,-0.021484,0.000377,0.09079,0.027191,0.003302,0.178375
sitting_chair_1,-5.458359,0.004967,5.622604,1.060074,0.012914,0.430847,-8.362437,0.003534,8.513138,-0.033565,0.004802,0.303345,0.000967,0.000945,0.126038,-0.072998,0.004218,0.222168
sitting_chair_1,-5.334818,0.020259,5.563095,1.158574,0.043409,0.716492,-8.420351,0.006273,8.58931,-0.070671,0.004458,0.269165,0.022757,0.000624,0.099335,-0.075967,0.007937,0.302277
sitting_chair_1,-5.230748,0.00673,5.410751,1.392208,0.02055,0.521301,-8.457937,0.003207,8.58931,0.030084,0.011202,0.3685,-0.01122,0.001626,0.1474,0.060143,0.013091,0.363159
sitting_chair_1,-5.342458,0.012626,5.586899,1.226891,0.067484,0.906921,-8.410187,0.003019,8.553604,0.074657,0.003458,0.22644,-0.026109,0.000573,0.089722,0.055966,0.011861,0.343933
sitting_chair_1,-5.380878,0.007075,5.586899,0.940913,0.035745,0.854553,-8.414614,0.003334,8.563126,-0.061464,0.011019,0.380249,0.013689,0.000856,0.115356,-0.096892,0.007122,0.303345
sitting_chair_1,-5.233509,0.013652,5.482163,1.134247,0.092979,0.904541,-8.478837,0.003857,8.617874,-0.077486,0.008867,0.347137,0.016786,0.000792,0.123901,-0.06676,0.012654,0.339661
sitting_chair_1,-5.186354,0.00509,5.351242,1.409799,0.007805,0.528442,-8.488763,0.002827,8.617874,0.065802,0.00653,0.302277,-0.022841,0.000723,0.135651,0.099203,0.009767,0.340729
sitting_chair_1,-5.315917,0.009888,5.52739,1.195898,0.069226,0.878357,-8.439132,0.002349,8.551224,0.104094,0.001886,0.198669,-0.031364,0.000345,0.069427,0.094739,0.010701,0.314026
sitting_chair_1,-5.394779,0.002384,5.52739,0.775501,0.056978,0.766479,-8.435919,0.004065,8.741653,-0.012737,0.010347,0.402679,-0.001382,0.000533,0.088654,-0.073735,0.012769,0.434723
sitting_chair_1,-5.290067,0.015535,5.4655,0.857552,0.125305,1.085449,-8.484193,0.007197,8.741653,-0.109369,0.007663,0.3685,0.019232,0.000533,0.114288,-0.131627,0.005661,0.320435
sitting_chair_1,-5.224916,0.025848,5.736862,0.94196,0.281883,2.066162,-8.513138,0.044316,9.23201,-0.057672,0.030618,0.869446,0.006041,0.009745,0.775452,-0.005247,0.039257,0.896149
stand_up_chair_1,-4.871669,0.331536,5.736862,2.70015,6.191074,8.509826,-7.916974,2.728045,11.73616,-0.407095,0.298337,1.70578,-0.122047,0.102054,1.805115,0.313222,0.092398,1.236877
stand_up_chair_1,-2.414697,5.057842,7.155396,7.115739,8.548193,10.211792,-3.235665,19.807504,14.289367,-0.601727,0.279781,1.637421,-0.158791,0.159047,1.940765,0.483202,0.183475,1.808319
standing,-0.533085,0.819168,4.389404,9.683183,0.414741,4.153748,0.190165,1.429235,5.041626,-0.138016,0.265486,2.107391,-0.038788,0.085044,1.733551,0.155675,0.268007,2.120209
standing,-0.445107,0.335047,2.194702,9.734647,0.227282,3.465821,0.407946,1.281546,3.932373,-0.029933,0.114563,1.584015,0.092911,0.037368,1.100159,-0.000003,0.059443,1.044617
standing,-0.138563,0.076338,1.321106,9.676827,0.059664,1.697205,1.40744,0.151552,2.670776,-0.084621,0.024761,0.720978,0.089354,0.028276,1.084137,0.054076,0.022218,0.665436
standing,-0.128041,0.008299,0.490356,9.661426,0.001826,0.276123,1.572256,0.005308,0.483215,-0.003006,0.00013,0.0737,-0.003882,0.000407,0.101471,-0.005931,0.000048,0.029907
standing,-0.1592,0.001483,0.266769,9.655928,0.001007,0.145203,1.620697,0.0021,0.25946,-0.000613,0.000072,0.040588,-0.00103,0.000268,0.079041,-0.002727,0.00002,0.026703
standing,-0.173007,0.004445,0.44989,9.661926,0.004305,0.433228,1.601844,0.003682,0.278503,0.003488,0.000201,0.085449,-0.004726,0.000524,0.102539,-0.003069,0.000183,0.074768
standing,-0.15801,0.007152,0.468933,9.661188,0.00456,0.433228,1.606819,0.006355,0.404663,-0.005089,0.000413,0.098267,-0.017297,0.000607,0.111084,-0.005963,0.000242,0.074768
standing,-0.177148,0.006764,0.418945,9.643074,0.001893,0.19519,1.690656,0.007887,0.395142,-0.008272,0.000268,0.092926,-0.006114,0.000781,0.131378,-0.006166,0.000104,0.045929
standing,-0.209521,0.003455,0.361984,9.630267,0.001289,0.19519,1.760925,0.00273,0.2547,0.000327,0.000129,0.045929,0.003755,0.000301,0.104675,-0.001755,0.000051,0.043793
standing,-0.176839,0.002576,0.340561,9.631315,0.000895,0.152344,1.742453,0.003198,0.264221,0.003702,0.000056,0.038452,-0.001756,0.000087,0.049133,-0.00043,0.000023,0.025635
standing,-0.165865,0.00207,0.285812,9.63986,0.000972,0.154724,1.700725,0.00187,0.221375,0.003755,0.000029,0.024567,0.001309,0.0001,0.060883,-0.004489,0.000033,0.026703
standing,-0.207641,0.002819,0.326279,9.646144,0.000771,0.142822,1.682039,0.00266,0.233276,0.00666,0.000034,0.024567,0.000807,0.000115,0.05661,-0.005333,0.000028,0.02243
standing,-0.221257,0.002042,0.326279,9.649525,0.000758,0.12616,1.646381,0.004175,0.373718,0.002986,0.000068,0.033112,-0.005954,0.000134,0.054474,-0.003314,0.000017,0.018158
standing,-0.208236,0.001681,0.302475,9.649525,0.001022,0.152344,1.629576,0.003146,0.373718,0.001758,0.000047,0.028839,-0.006306,0.000172,0.067291,-0.004147,0.000014,0.01709
standing,-0.267365,0.018156,0.707138,9.68016,0.006939,0.561768,1.543502,0.030694,0.780762,0.026421,0.001107,0.129242,-0.027316,0.003534,0.263824,-0.005803,0.000893,0.225372
standing,-0.622135,0.26827,1.975708,9.670496,0.223598,2.651733,0.268956,2.362823,4.565552,0.191199,0.093988,1.448364,-0.043562,0.030838,0.92926,-0.048965,0.062989,1.159973
standing,-1.217656,0.304565,1.997131,9.562236,0.247068,2.651733,-1.5914,1.467643,4.260864,0.186061,0.09696,1.448364,0.006329,0.032263,0.92926,-0.098836,0.062582,1.159973
standing,-1.718748,0.096364,2.178207,9.44386,0.030899,1.402038,-2.420245,0.099855,2.912125,0.026399,0.002279,0.31189,0.004588,0.00565,0.412292,-0.053291,0.005287,0.295868
standing,-1.918461,0.006305,2.178207,9.384304,0.002795,0.285644,-2.588537,0.012613,2.912125,0.010687,0.000161,0.072632,-0.030766,0.001336,0.22644,-0.00042,0.000451,0.085449
standing,-1.887659,0.014377,2.178207,9.374901,0.017435,0.909302,-2.5435,0.059307,2.895462,-0.034409,0.012581,0.650482,-0.037271,0.008073,0.492401,0.000734,0.002429,0.284119
standing,-1.261693,0.501371,2.273254,9.581541,0.187158,2.530335,-1.067028,2.530486,4.36322,-0.197862,0.049432,0.771179,0.030832,0.051381,1.098022,0.105132,0.028137,0.792542
standing,-0.370839,0.239507,2.525574,9.722578,0.138527,2.320862,1.001515,0.905462,3.929993,-0.174791,0.045884,0.79895,0.067757,0.043689,0.984802,0.1062,0.026154,0.676117
standing,-0.044348,0.027646,1.15686,9.637765,0.008355,0.70459,1.719078,0.012639,0.521301,-0.017789,0.00117,0.220032,0.011745,0.005248,0.468903,0.003938,0.000435,0.155945
