@relation testRelation-weka.filters.unsupervised.attribute.Remove-Rfirst-weka.filters.unsupervised.attribute.Remove-V-Rfirst-7

@attribute label {walking,standing,sit_down_chair_1,sitting_chair_1,stand_up_chair_1}
@attribute TYPE_ACCELEROMETER_X numeric
@attribute TYPE_ACCELEROMETER_Y numeric
@attribute TYPE_ACCELEROMETER_Z numeric
@attribute TYPE_GYROSCOPE_X numeric
@attribute TYPE_GYROSCOPE_Y numeric
@attribute TYPE_GYROSCOPE_Z numeric

@data
sit_down_chair_1,2.054092,9.429245,-0.631729,0.492493,-0.206497,-0.233337
sit_down_chair_1,2.246903,9.450668,-0.745987,0.419861,-0.215042,-0.223724
sit_down_chair_1,2.365921,9.453049,-0.607925,0.391022,-0.224655,-0.233337
sit_down_chair_1,2.282608,9.65062,-0.441299,0.360046,-0.240677,-0.2547
sit_down_chair_1,2.35878,9.595871,-0.260391,0.389954,-0.251358,-0.282471
sit_down_chair_1,2.539688,9.303085,-0.350845,0.487152,-0.22786,-0.303833
sit_down_chair_1,2.582535,9.153122,-0.622208,0.61319,-0.206497,-0.300629
sit_down_chair_1,2.387344,8.915085,-0.912613,0.61319,-0.206497,-0.300629
sit_down_chair_1,2.094559,8.934128,-1.300613,0.796906,-0.240677,-0.217316
sit_down_chair_1,1.720841,9.236435,-1.702896,0.796906,-0.240677,-0.217316
sit_down_chair_1,0.81868,9.472092,-1.607681,1.053253,-0.174454,-0.251495
sit_down_chair_1,0.509232,9.829147,-1.560074,1.053253,-0.174454,-0.251495
sit_down_chair_1,0.17836,9.412582,-1.34108,1.390778,0.14064,-0.433075
sit_down_chair_1,0.161697,9.024582,-2.221817,1.390778,0.14064,-0.433075
sit_down_chair_1,0.273575,8.979355,-2.762161,1.634308,0.677902,-0.526001
sit_down_chair_1,-0.085861,8.343796,-3.207291,1.648193,0.69606,-0.508911
sit_down_chair_1,0.566361,7.72966,-3.316788,1.733643,0.940659,-0.457642
sit_down_chair_1,1.2043,8.096237,-5.471024,1.646057,1.035721,-0.460846
sit_down_chair_1,0.24025,8.36998,-4.495071,1.483704,0.755875,-0.52066
sit_down_chair_1,0.935318,8.793686,-5.685257,1.459137,0.633041,-0.542023
sit_down_chair_1,0.752029,8.574692,-5.554337,1.215607,0.317947,-0.576202
sit_down_chair_1,0.566361,7.996262,-5.57814,1.158997,0.120346,-0.570862
sit_down_chair_1,0.694901,7.365463,-5.337723,1.122681,0.236771,-0.55484
sit_down_chair_1,0.475906,6.675156,-5.778091,1.161133,0.247452,-0.497162
sit_down_chair_1,0.0522,6.89415,-6.494583,1.093842,0.018875,-0.471527
sit_down_chair_1,0.026016,7.117905,-5.76857,1.007324,-0.111435,-0.488617
sit_down_chair_1,-0.083481,7.584457,-6.0923,0.967804,-0.016373,-0.457642
sit_down_chair_1,0.097427,7.658249,-6.268448,1.005188,0.106461,-0.412781
sit_down_chair_1,2.36116,9.117416,-5.761429,1.007324,0.132095,-0.443756
sit_down_chair_1,-0.157272,5.515915,-6.396988,0.981689,0.00499,-0.430939
sit_down_chair_1,-0.069199,7.303574,-6.327957,0.96994,-0.189407,-0.376465
sit_down_chair_1,0.011734,7.265488,-5.57576,0.98703,-0.235336,-0.394623
sit_down_chair_1,0.130753,7.167893,-6.02565,1.019074,-0.143478,-0.342285
sit_down_chair_1,-0.164413,6.920334,-6.451737,1.016937,-0.188339,-0.340149
sit_down_chair_1,-0.338181,7.075058,-5.76857,1.016937,-0.188339,-0.340149
sit_down_chair_1,-0.381027,6.837021,-6.41127,0.981689,-0.362442,-0.368988
sit_down_chair_1,-0.530991,6.356186,-6.068497,0.995575,-0.3806,-0.401032
sit_down_chair_1,-0.452438,5.944382,-5.468643,1.101318,-0.551498,-0.363647
sit_down_chair_1,-0.516708,6.244309,-6.044693,1.101318,-0.551498,-0.363647
sit_down_chair_1,-0.764267,6.620407,-6.049454,1.160065,-0.625198,-0.29422
sit_down_chair_1,-1.178452,5.527817,-6.261307,1.327759,-0.721329,-0.364716
sit_down_chair_1,-1.442673,5.063644,-6.466019,1.371552,-0.673264,-0.388214
sit_down_chair_1,-2.301987,4.416184,-7.218216,1.431366,-0.621994,-0.356171
sit_down_chair_1,-2.494797,4.535202,-7.834732,1.431366,-0.621994,-0.356171
sit_down_chair_1,-2.301987,4.613754,-7.613358,1.588379,-0.531204,-0.310242
sit_down_chair_1,-2.078232,3.999619,-8.07515,1.680237,-0.383804,-0.368988
sit_down_chair_1,-1.568832,3.994858,-8.327469,1.733643,-0.266312,-0.408508
sit_down_chair_1,-2.123459,3.228378,-8.520279,1.822296,-0.169113,-0.429871
sit_down_chair_1,-2.487656,2.795151,-10.981583,1.85434,-0.109299,-0.437347
sit_down_chair_1,-3.394577,0.664719,-14.204605,1.67276,-0.188339,-0.308105
sit_down_chair_1,-2.789963,2.14769,-13.940384,1.106659,-0.109299,-0.356171
sit_down_chair_1,-2.440048,1.854904,-13.480972,0.558716,0.033829,-0.325195
sit_down_chair_1,-2.668564,2.542831,-13.233414,0.362183,-0.184067,-0.24295
sit_down_chair_1,-2.237717,2.323837,-12.50502,0.389954,-0.291946,-0.324127
sit_down_chair_1,-3.425522,1.781113,-12.18605,0.332275,-0.280197,-0.40744
sit_down_chair_1,-3.344589,1.690659,-11.355301,-0.144104,-0.310104,-0.462982
sit_down_chair_1,-3.211289,1.640671,-10.688797,-0.354523,-0.260971,-0.417053
sit_down_chair_1,-3.47551,1.612106,-10.348404,-0.419678,-0.333603,-0.391418
sit_down_chair_1,-3.34935,1.490707,-10.286514,-0.486969,-0.459641,-0.315582
sit_down_chair_1,-3.166061,2.200058,-8.763077,-0.430359,-0.379532,-0.224792
sit_down_chair_1,-3.439804,2.297653,-8.522659,-0.296844,-0.274857,-0.109436
sit_down_chair_1,-3.042282,2.633286,-7.651444,0.017181,-0.249222,0.092438
sit_down_chair_1,-2.735214,2.357163,-7.82283,0.109039,-0.076187,0.100983
sit_down_chair_1,-3.023239,2.34288,-8.496475,0.109039,-0.076187,0.100983
sit_down_chair_1,-2.858994,2.580917,-8.998734,0.079132,0.006058,0.13089
sit_down_chair_1,-2.556686,2.814194,-9.036819,0.0802,-0.049484,0.118073
sit_down_chair_1,-2.440048,2.771347,-8.7845,0.038544,-0.065506,0.055054
sit_down_chair_1,-2.447189,2.85228,-8.858292,0.049225,-0.130661,-0.06778
sit_down_chair_1,-2.32579,3.392624,-8.58931,0.049225,-0.130661,-0.06778
sit_down_chair_1,-1.835434,3.392624,-8.52504,0.049225,-0.19368,-0.099823
sit_down_chair_1,-2.021103,3.061752,-8.705948,0.234009,-0.364578,-0.207703
sit_down_chair_1,-2.723312,2.507126,-9.051102,0.26712,-0.260971,-0.217316
sit_down_chair_1,-3.018478,2.445236,-9.560501,0.214783,-0.226791,-0.181
sit_down_chair_1,-3.070847,2.459518,-9.481949,0.214783,-0.226791,-0.181
sit_down_chair_1,-3.147018,2.295273,-9.339127,0.17099,-0.223587,-0.164978
sit_down_chair_1,-3.446945,1.959641,-9.339127,0.181671,-0.275925,-0.197021
sit_down_chair_1,-3.589768,1.759689,-8.824966,0.14856,-0.316513,-0.187408
sit_down_chair_1,-3.744492,1.683518,-8.505997,0.152832,-0.28981,-0.145752
sit_down_chair_1,-3.485031,1.935837,-8.979691,0.179535,-0.231064,-0.081665
sit_down_chair_1,-3.294601,2.095322,-9.370071,0.179535,-0.231064,-0.081665
sit_down_chair_1,-4.092026,1.959641,-9.391495,0.247894,-0.158432,-0.045349
sit_down_chair_1,-4.146774,2.016769,-8.734512,0.260712,-0.100754,-0.034668
sit_down_chair_1,-3.782578,1.902512,-8.927322,0.229736,-0.103958,-0.01651
sit_down_chair_1,-3.551682,2.207199,-9.124893,0.1539,-0.186203,-0.037872
sit_down_chair_1,-3.580246,2.228622,-8.991592,0.146423,-0.242813,-0.081665
sit_down_chair_1,-3.889694,1.783493,-9.053482,0.166718,-0.221451,-0.098755
sit_down_chair_1,-4.130112,1.526413,-9.072525,0.166718,-0.221451,-0.098755
sit_down_chair_1,-4.134872,1.607346,-9.248673,0.198761,-0.170181,-0.060303
sit_down_chair_1,-3.825424,1.70018,-8.920181,0.211578,-0.132797,0.006989
sit_down_chair_1,-3.870651,1.464523,-8.844009,0.21051,-0.114639,0.027283
sit_down_chair_1,-3.894455,1.619247,-9.22963,0.158173,-0.055893,-0.003693
sit_down_chair_1,-4.277695,1.63353,-9.567642,0.115448,-0.086868,-0.018646
sit_down_chair_1,-4.234848,1.743027,-9.479569,0.065247,-0.131729,-0.027191
sit_down_chair_1,-4.037277,1.752548,-9.205826,0.036407,-0.13707,-0.031464
sit_down_chair_1,-3.903976,1.745407,-9.036819,0.01825,-0.136002,-0.044281
sit_down_chair_1,-3.823044,1.726364,-8.946365,0.01825,-0.136002,-0.044281
sit_down_chair_1,-3.856369,1.683518,-8.922562,0.037476,-0.0858,-0.078461
sit_down_chair_1,-4.168198,1.685898,-9.42482,0.037476,-0.0858,-0.078461
sit_down_chair_1,-4.032517,1.76207,-9.148697,0.02359,-0.128525,-0.065643
sit_down_chair_1,-3.794479,1.981064,-8.458389,0.021454,-0.201157,-0.057098
sit_down_chair_1,-3.66832,1.912033,-8.265579,0.100494,-0.067642,-0.080597
sit_down_chair_1,-3.906357,2.064377,-9.153458,0.130402,-0.008896,-0.078461
sit_down_chair_1,-4.294357,1.757309,-9.448624,0.130402,0.003922,-0.076324
sit_down_chair_1,-4.558579,1.450241,-9.351028,0.130402,0.003922,-0.076324
sit_down_chair_1,-4.337204,1.266953,-8.684525,0.123993,-0.04628,-0.018646
sit_down_chair_1,-4.063461,1.150314,-8.448868,0.123993,-0.04628,-0.018646
sit_down_chair_1,-4.175339,1.088425,-8.613113,0.163513,0.125687,0.036896
sit_down_chair_1,-4.31102,1.12413,-8.867813,0.163513,0.125687,0.036896
sit_down_chair_1,-4.353867,1.017014,-9.258194,0.203033,0.210068,0.047577
sit_down_chair_1,-4.37529,0.886093,-9.389114,0.203033,0.210068,0.047577
sit_down_chair_1,-4.337204,0.921799,-9.581924,0.058838,0.125687,0.0401
sit_down_chair_1,-4.127731,1.178879,-9.48671,0.058838,0.125687,0.0401
sit_down_chair_1,-3.915878,1.374069,-9.265335,-0.101379,0.023148,0.003784
sit_down_chair_1,-3.792099,1.50737,-9.074905,-0.113129,-0.017441,-0.015442
sit_down_chair_1,-3.6707,1.769211,-8.620255,-0.096039,-0.070847,-0.041077
sit_down_chair_1,-3.687363,1.63829,-8.667862,0.0065,-0.027054,-0.070984
sit_down_chair_1,-3.806381,1.535934,-8.836868,0.0065,-0.027054,-0.070984
sit_down_chair_1,-3.946823,1.407394,-9.04158,0.039612,0.01033,-0.069916
sit_down_chair_1,-4.015854,1.276474,-9.184402,0.054565,0.019943,-0.03894
sit_down_chair_1,-3.984909,1.243149,-9.077286,0.054565,0.019943,-0.03894
sit_down_chair_1,-3.944443,1.231247,-9.120132,0.046021,0.021011,-0.009033
sit_down_chair_1,-3.980148,1.302658,-9.16774,0.029999,0.043442,0.045441
sit_down_chair_1,-3.987289,1.374069,-9.182022,0.029999,0.043442,0.045441
sit_down_chair_1,-4.015854,1.519272,-9.23201,0.01825,0.055191,0.05719
sit_down_chair_1,-3.92778,1.593063,-9.222488,-0.005249,0.013535,0.055054
sit_down_chair_1,-3.846848,1.621628,-9.015396,-0.005249,0.013535,0.055054
sit_down_chair_1,-3.780197,1.597824,-9.17012,-0.011658,0.002853,0.035828
sit_down_chair_1,-3.792099,1.554977,-9.215347,-0.021271,0.002853,-0.002625
sit_down_chair_1,-3.865891,1.600205,-9.129654,-0.025543,0.002853,-0.015442
sit_down_chair_1,-3.86113,1.609726,-9.143936,-0.026611,0.000717,-0.030396
sit_down_chair_1,-3.939682,1.550217,-9.10347,-0.026611,0.000717,-0.030396
sit_down_chair_1,-3.944443,1.554977,-9.082047,-0.009521,0.009262,-0.049622
sit_down_chair_1,-3.98967,1.502609,-8.972549,-0.009521,0.009262,-0.049622
sit_down_chair_1,-4.011093,1.485947,-9.001114,0.015045,0.013535,-0.046417
sit_down_chair_1,-3.99205,1.452622,-9.017777,0.015045,0.013535,-0.046417
sit_down_chair_1,-3.977768,1.333603,-8.965408,0.027863,0.01033,-0.035736
sit_down_chair_1,-3.930161,1.262192,-8.984451,0.052429,0.019943,-0.009033
sit_down_chair_1,-3.86351,1.236008,-8.972549,0.052429,0.019943,-0.009033
sit_down_chair_1,-3.913498,1.209824,-9.096329,0.048157,0.022079,0.018738
sit_down_chair_1,-3.877792,1.228867,-9.155838,0.041748,0.017807,0.025146
sit_down_chair_1,-3.856369,1.25267,-9.10109,0.036407,0.012466,0.025146
sit_down_chair_1,-3.875412,1.269333,-9.124893,0.027863,0.000717,0.024078
sit_down_chair_1,-3.808762,1.326462,-9.046341,0.020386,-0.008896,0.021942
sit_down_chair_1,-3.873032,1.331223,-9.089188,0.016113,-0.009964,0.014465
sit_down_chair_1,-3.858749,1.350266,-9.058243,0.011841,-0.007828,0.015533
sit_down_chair_1,-3.911118,1.335983,-9.158218,0.0065,-0.008896,0.024078
sit_down_chair_1,-3.965866,1.37883,-9.184402,0.000092,-0.003555,0.028351
sit_down_chair_1,-3.987289,1.457382,-9.043961,0.000092,-0.003555,0.028351
sit_down_chair_1,-3.987289,1.464523,-8.986832,0.0065,-0.00676,0.035828
sitting_chair_1,-3.965866,1.488327,-9.136795,0.017181,0.006058,0.03476
sitting_chair_1,-3.915878,1.455002,-9.153458,0.017181,0.006058,0.03476
sitting_chair_1,-3.932541,1.452622,-9.124893,0.016113,0.009262,0.029419
sitting_chair_1,-3.880173,1.352646,-9.091568,0.015045,-0.008896,0.014465
sitting_chair_1,-3.818283,1.338364,-9.074905,0.015045,-0.008896,0.014465
sitting_chair_1,-3.880173,1.290756,-9.115372,0.011841,-0.002487,0.012329
sitting_chair_1,-3.882553,1.402634,-9.055862,0.009705,0.009262,0.013397
sitting_chair_1,-3.934921,1.416916,-9.136795,0.009705,0.009262,0.013397
sitting_chair_1,-3.870651,1.438339,-9.058243,0.010773,0.002853,0.011261
sitting_chair_1,-3.882553,1.37645,-9.10347,0.008636,-0.002487,-0.000488
sitting_chair_1,-3.844467,1.383591,-9.146317,0.005432,-0.001419,-0.003693
sitting_chair_1,-3.868271,1.405014,-9.162979,0.004364,-0.001419,-0.003693
sitting_chair_1,-3.889694,1.355026,-9.058243,0.004364,-0.001419,-0.003693
sitting_chair_1,-3.875412,1.293137,-9.079666,0.008636,-0.000351,-0.005829
sitting_chair_1,-3.877792,1.37645,-9.063004,0.007568,-0.001419,-0.002625
sitting_chair_1,-3.880173,1.343124,-9.070145,0.007568,-0.001419,-0.001556
sitting_chair_1,-3.844467,1.309799,-9.055862,0.007568,-0.001419,-0.001556
sitting_chair_1,-3.865891,1.324081,-9.079666,0.002228,-0.004623,-0.003693
sitting_chair_1,-3.86113,1.407394,-9.10109,0.00116,-0.000351,-0.003693
sitting_chair_1,-3.901596,1.362167,-9.136795,0.004364,-0.000351,-0.002625
sitting_chair_1,-3.896835,1.371689,-9.141556,0.004364,-0.001419,-0.000488
sitting_chair_1,-3.899216,1.331223,-9.001114,0.0065,-0.003555,-0.002625
sitting_chair_1,-3.920639,1.338364,-9.112991,0.007568,-0.002487,-0.004761
sitting_chair_1,-3.892075,1.364548,-9.10347,0.007568,-0.002487,-0.004761
sitting_chair_1,-3.887314,1.359787,-9.096329,0.005432,-0.000351,-0.000488
sitting_chair_1,-3.951584,1.350266,-9.046341,0.007568,-0.001419,0.00058
sitting_chair_1,-3.882553,1.335983,-9.036819,0.007568,0.000717,0.002716
sitting_chair_1,-3.930161,1.343124,-9.043961,0.007568,0.002853,0.004852
sitting_chair_1,-3.903976,1.331223,-9.10585,0.004364,0.000717,0.003784
sitting_chair_1,-3.911118,1.37883,-9.134415,0.000092,-0.000351,0.001648
sitting_chair_1,-3.9254,1.364548,-9.153458,-0.005249,-0.00676,0.001648
sitting_chair_1,-3.889694,1.333603,-9.143936,-0.011658,-0.004623,-0.001556
sitting_chair_1,-3.901596,1.38121,-9.115372,-0.01593,-0.005692,-0.003693
sitting_chair_1,-3.911118,1.388351,-9.067764,-0.021271,-0.005692,-0.003693
sitting_chair_1,-3.942062,1.397873,-9.058243,-0.019135,-0.004623,-0.003693
sitting_chair_1,-3.889694,1.426437,-9.093948,-0.014862,-0.004623,-0.001556
sitting_chair_1,-3.913498,1.369309,-9.063004,-0.011658,0.000717,-0.000488
sitting_chair_1,-3.880173,1.424057,-9.070145,-0.007385,0.006058,0.003784
sitting_chair_1,-3.856369,1.495468,-9.024918,0.003296,0.009262,-0.001556
sitting_chair_1,-3.889694,1.462143,-9.10585,0.011841,0.001785,-0.010101
sitting_chair_1,-3.877792,1.419296,-9.182022,0.005432,-0.005692,-0.014374
sitting_chair_1,-3.894455,1.369309,-9.022537,0.005432,-0.005692,-0.014374
sitting_chair_1,-3.870651,1.37883,-9.053482,0.00116,-0.002487,-0.01651
sitting_chair_1,-3.918259,1.385971,-9.115372,0.000092,-0.001419,-0.012238
sitting_chair_1,-3.889694,1.409775,-9.04158,-0.002045,0.003922,-0.005829
sitting_chair_1,-3.899216,1.412155,-9.055862,-0.002045,0.003922,-0.005829
sitting_chair_1,-3.918259,1.426437,-9.127274,0.005432,0.001785,-0.001556
sitting_chair_1,-3.946823,1.400253,-9.153458,0.005432,-0.002487,-0.004761
sitting_chair_1,-3.875412,1.362167,-9.132034,0.005432,-0.00676,-0.007965
sitting_chair_1,-3.903976,1.357407,-9.063004,0.0065,-0.003555,-0.009033
sitting_chair_1,-3.880173,1.343124,-9.124893,0.0065,-0.003555,-0.009033
sitting_chair_1,-3.899216,1.343124,-9.117752,0.0065,-0.000351,-0.003693
sitting_chair_1,-3.875412,1.357407,-9.079666,0.003296,0.003922,0.008057
sitting_chair_1,-3.923019,1.366928,-9.179642,0.00116,0.003922,0.00592
sitting_chair_1,-3.908737,1.416916,-9.124893,0.00116,0.003922,0.00592
sitting_chair_1,-3.884934,1.455002,-9.177261,0.000092,-0.000351,0.001648
sitting_chair_1,-3.896835,1.412155,-9.046341,-0.000977,-0.005692,-0.004761
sitting_chair_1,-3.873032,1.338364,-9.032059,0.000092,0.000717,-0.007965
sitting_chair_1,-3.880173,1.383591,-9.115372,0.002228,0.003922,-0.006897
sitting_chair_1,-3.903976,1.407394,-9.074905,0.007568,0.006058,-0.002625
sitting_chair_1,-3.868271,1.395493,-9.058243,0.009705,0.001785,-0.001556
sitting_chair_1,-3.853989,1.364548,-9.182022,0.008636,-0.000351,-0.000488
sitting_chair_1,-3.86113,1.37883,-9.124893,0.0065,-0.001419,-0.000488
sitting_chair_1,-3.903976,1.355026,-9.082047,0.002228,-0.002487,-0.002625
sitting_chair_1,-3.901596,1.359787,-9.120132,0.003296,-0.003555,-0.004761
sitting_chair_1,-3.913498,1.419296,-9.082047,0.002228,-0.005692,-0.002625
sitting_chair_1,-3.889694,1.340744,-9.063004,0.000092,-0.004623,-0.002625
sitting_chair_1,-3.923019,1.390732,-9.086807,0.002228,-0.002487,-0.001556
sitting_chair_1,-3.896835,1.405014,-9.108231,0.003296,-0.000351,0.00058
sitting_chair_1,-3.9254,1.419296,-9.108231,0.002228,-0.005692,0.00058
sitting_chair_1,-3.958725,1.416916,-9.0392,0.003296,-0.005692,0.002716
sitting_chair_1,-3.903976,1.369309,-9.043961,0.0065,-0.001419,0.00058
sitting_chair_1,-3.896835,1.364548,-9.077286,0.0065,-0.001419,0.00058
sitting_chair_1,-3.932541,1.383591,-9.070145,0.0065,0.006058,0.001648
sitting_chair_1,-3.880173,1.359787,-9.043961,0.008636,0.001785,0.003784
sitting_chair_1,-3.908737,1.414536,-9.10347,0.004364,-0.000351,0.003784
sitting_chair_1,-3.932541,1.347885,-9.020157,0.003296,0.00499,-0.000488
sitting_chair_1,-3.932541,1.412155,-9.096329,0.002228,0.001785,-0.000488
sitting_chair_1,-3.901596,1.383591,-9.117752,-0.002045,-0.000351,-0.001556
sitting_chair_1,-3.884934,1.366928,-9.210587,-0.004181,-0.004623,-0.000488
sitting_chair_1,-3.903976,1.385971,-9.186783,-0.004181,-0.004623,-0.000488
sitting_chair_1,-3.875412,1.395493,-9.120132,-0.01059,-0.001419,0.00058
sitting_chair_1,-3.804001,1.431198,-9.027298,-0.005249,-0.007828,0.004852
sitting_chair_1,-3.815903,1.426437,-8.998734,-0.005249,-0.007828,0.004852
sitting_chair_1,-3.825424,1.37883,-9.015396,0.00116,-0.003555,-0.001556
sitting_chair_1,-3.875412,1.388351,-9.060623,0.004364,0.007126,-0.002625
sitting_chair_1,-3.942062,1.328842,-9.124893,0.002228,0.00499,-0.005829
sitting_chair_1,-3.911118,1.362167,-9.115372,-0.006317,0.006058,-0.005829
sitting_chair_1,-3.906357,1.416916,-9.127274,-0.006317,0.002853,-0.001556
sitting_chair_1,-3.86351,1.459763,-9.020157,-0.004181,-0.004623,-0.003693
sitting_chair_1,-3.880173,1.426437,-9.096329,0.002228,-0.001419,-0.004761
sitting_chair_1,-3.906357,1.478806,-9.151077,0.002228,0.003922,-0.003693
sitting_chair_1,-3.899216,1.455002,-9.034439,0.003296,0.002853,-0.006897
sitting_chair_1,-3.896835,1.338364,-9.063004,0.004364,0.007126,-0.006897
sitting_chair_1,-3.9254,1.362167,-9.067764,0.002228,0.007126,-0.002625
sitting_chair_1,-3.930161,1.416916,-9.096329,0.002228,0.007126,-0.002625
sitting_chair_1,-3.825424,1.405014,-9.022537,0.000092,0.000717,-0.000488
sitting_chair_1,-3.837326,1.400253,-8.996353,0.016113,-0.004623,-0.004761
sitting_chair_1,-3.844467,1.338364,-9.063004,0.016113,-0.004623,-0.004761
sitting_chair_1,-3.911118,1.333603,-9.151077,0.01825,0.002853,-0.007965
sitting_chair_1,-3.982529,1.371689,-9.141556,0.013977,-0.000351,-0.005829
sitting_chair_1,-3.913498,1.357407,-9.10109,0.008636,-0.002487,-0.005829
sitting_chair_1,-3.887314,1.38121,-9.098709,0.004364,-0.007828,-0.007965
sitting_chair_1,-3.858749,1.433579,-9.029678,0.002228,-0.0121,-0.01651
sitting_chair_1,-3.808762,1.371689,-9.058243,0.005432,-0.008896,-0.020782
sitting_chair_1,-3.851608,1.305039,-8.991592,0.008636,0.000717,-0.021851
sitting_chair_1,-4.003952,1.295517,-9.174881,0.008636,0.007126,-0.014374
sitting_chair_1,-4.046799,1.369309,-9.189163,0.003296,0.008194,-0.000488
sitting_chair_1,-3.877792,1.426437,-9.053482,-0.002045,0.00499,0.008057
sitting_chair_1,-3.86113,1.438339,-9.084427,0.00116,0.000717,0.004852
sitting_chair_1,-3.832565,1.44548,-9.077286,0.004364,0.006058,0.004852
sitting_chair_1,-3.870651,1.393112,-9.127274,0.004364,0.003922,0.001648
sitting_chair_1,-3.853989,1.388351,-9.10347,0.003296,-0.000351,-0.000488
sitting_chair_1,-3.913498,1.395493,-9.10347,0.002228,-0.000351,0.00058
sitting_chair_1,-3.877792,1.321701,-9.143936,-0.002045,-0.000351,-0.000488
sitting_chair_1,-3.877792,1.352646,-9.084427,-0.004181,-0.002487,0.001648
sitting_chair_1,-3.877792,1.390732,-9.082047,-0.004181,-0.002487,0.001648
sitting_chair_1,-3.875412,1.357407,-9.063004,0.000092,-0.005692,0.001648
sitting_chair_1,-3.884934,1.374069,-9.060623,0.010773,0.002853,0.003784
sitting_chair_1,-3.870651,1.383591,-9.063004,0.010773,0.000717,0.002716
sitting_chair_1,-3.882553,1.393112,-9.112991,0.009705,-0.001419,0.001648
sitting_chair_1,-3.882553,1.37645,-9.148697,0.003296,-0.003555,0.00058
sitting_chair_1,-3.901596,1.388351,-9.136795,-0.002045,-0.004623,0.002716
sitting_chair_1,-3.887314,1.388351,-9.096329,-0.004181,-0.005692,0.004852
sitting_chair_1,-3.923019,1.421677,-9.070145,0.000092,-0.00676,0.001648
sitting_chair_1,-3.901596,1.364548,-9.051102,0.003296,-0.00676,-0.001556
sitting_chair_1,-3.86351,1.340744,-9.029678,0.003296,-0.00676,-0.001556
sitting_chair_1,-3.956345,1.359787,-9.10347,0.005432,-0.001419,-0.002625
sitting_chair_1,-3.946823,1.347885,-9.10109,0.007568,-0.001419,-0.003693
sitting_chair_1,-3.939682,1.359787,-9.082047,0.002228,-0.002487,-0.004761
sitting_chair_1,-3.920639,1.362167,-9.086807,-0.000977,0.000717,-0.004761
sitting_chair_1,-3.932541,1.393112,-9.10109,-0.002045,0.002853,-0.002625
sitting_chair_1,-3.915878,1.390732,-9.093948,-0.002045,0.000717,-0.001556
sitting_chair_1,-3.901596,1.419296,-9.079666,-0.002045,0.000717,-0.001556
sitting_chair_1,-3.896835,1.426437,-9.051102,-0.000977,-0.002487,-0.002625
sitting_chair_1,-3.896835,1.366928,-9.048721,0.000092,0.000717,-0.002625
sitting_chair_1,-3.896835,1.395493,-9.089188,0.002228,-0.000351,-0.004761
sitting_chair_1,-3.887314,1.383591,-9.132034,0.007568,-0.000351,0.00058
sitting_chair_1,-3.853989,1.362167,-9.115372,0.007568,0.002853,0.003784
sitting_chair_1,-3.932541,1.362167,-9.022537,0.0065,-0.000351,0.002716
sitting_chair_1,-3.884934,1.352646,-9.051102,0.0065,-0.000351,0.002716
sitting_chair_1,-3.846848,1.383591,-9.110611,0.0065,0.000717,0.00058
sitting_chair_1,-3.887314,1.38121,-9.096329,0.004364,0.000717,-0.001556
sitting_chair_1,-3.923019,1.397873,-9.162979,0.005432,0.002853,-0.003693
sitting_chair_1,-3.934921,1.426437,-9.120132,0.002228,-0.000351,-0.002625
sitting_chair_1,-3.92778,1.37883,-9.053482,0.004364,-0.002487,0.001648
sitting_chair_1,-3.889694,1.366928,-9.093948,0.004364,-0.002487,0.001648
sitting_chair_1,-3.870651,1.340744,-9.112991,0.007568,0.000717,0.00058
sitting_chair_1,-3.875412,1.352646,-9.098709,0.0065,0.000717,-0.001556
sitting_chair_1,-3.880173,1.355026,-9.065384,0.005432,-0.000351,-0.002625
sitting_chair_1,-3.911118,1.357407,-9.115372,0.004364,-0.001419,-0.003693
sitting_chair_1,-3.9254,1.352646,-9.077286,0.004364,-0.001419,-0.003693
sitting_chair_1,-3.920639,1.433579,-9.089188,0.002228,-0.000351,0.001648
sitting_chair_1,-3.899216,1.385971,-9.079666,0.002228,-0.000351,0.001648
sitting_chair_1,-3.92778,1.428818,-9.117752,0.003296,0.000717,0.00058
sitting_chair_1,-3.882553,1.383591,-9.074905,0.003296,-0.003555,-0.005829
sitting_chair_1,-3.920639,1.362167,-9.082047,0.003296,-0.003555,-0.005829
sitting_chair_1,-3.868271,1.405014,-9.122513,0.003296,-0.001419,-0.004761
sitting_chair_1,-3.877792,1.419296,-9.067764,0.004364,-0.001419,-0.001556
sitting_chair_1,-3.892075,1.352646,-9.141556,0.003296,0.000717,-0.003693
sitting_chair_1,-3.9254,1.37645,-9.120132,0.003296,0.000717,-0.003693
sitting_chair_1,-3.880173,1.37883,-9.024918,0.003296,-0.000351,-0.005829
sitting_chair_1,-3.901596,1.366928,-9.093948,0.004364,-0.002487,-0.004761
sitting_chair_1,-3.92778,1.326462,-9.063004,0.004364,-0.002487,-0.004761
sitting_chair_1,-3.958725,1.374069,-9.124893,0.003296,0.000717,-0.003693
sitting_chair_1,-3.915878,1.371689,-9.053482,0.002228,0.001785,-0.001556
sitting_chair_1,-3.932541,1.433579,-9.108231,-0.000977,0.002853,0.00058
sitting_chair_1,-3.870651,1.431198,-9.122513,0.00116,0.000717,-0.001556
sitting_chair_1,-3.894455,1.402634,-9.0392,0.003296,-0.002487,-0.001556
sitting_chair_1,-3.865891,1.369309,-9.084427,0.007568,-0.001419,-0.002625
sitting_chair_1,-3.906357,1.364548,-9.065384,0.010773,-0.000351,-0.004761
