@relation testRelation-weka.filters.unsupervised.attribute.Remove-Rfirst-weka.filters.unsupervised.attribute.Remove-V-Rfirst-19

@attribute label {walking,standing,sit_down_chair_1,sitting_chair_1,stand_up_chair_1}
@attribute TYPE_ACCELEROMETER_X_MEAN numeric
@attribute TYPE_ACCELEROMETER_X_VARIANCE numeric
@attribute TYPE_ACCELEROMETER_X_RANGE numeric
@attribute TYPE_ACCELEROMETER_Y_MEAN numeric
@attribute TYPE_ACCELEROMETER_Y_VARIANCE numeric
@attribute TYPE_ACCELEROMETER_Y_RANGE numeric
@attribute TYPE_ACCELEROMETER_Z_MEAN numeric
@attribute TYPE_ACCELEROMETER_Z_VARIANCE numeric
@attribute TYPE_ACCELEROMETER_Z_RANGE numeric
@attribute TYPE_GYROSCOPE_X_MEAN numeric
@attribute TYPE_GYROSCOPE_X_VARIANCE numeric
@attribute TYPE_GYROSCOPE_X_RANGE numeric
@attribute TYPE_GYROSCOPE_Y_MEAN numeric
@attribute TYPE_GYROSCOPE_Y_VARIANCE numeric
@attribute TYPE_GYROSCOPE_Y_RANGE numeric
@attribute TYPE_GYROSCOPE_Z_MEAN numeric
@attribute TYPE_GYROSCOPE_Z_VARIANCE numeric
@attribute TYPE_GYROSCOPE_Z_RANGE numeric

@data
walking,0.078337,3.230023,10.304627,9.796447,11.992268,19.344681,-0.492858,5.889258,12.982544,-0.258813,1.107934,5.150452,-0.045827,0.684017,4.786224,0.108273,0.449993,2.90741
walking,-0.123662,1.591767,6.181824,10.005063,7.617437,19.344681,-0.378291,4.413009,12.132752,-0.133353,0.618757,4.087677,1.11404,2.044069,5.726166,-0.008429,0.326767,2.751465
walking,0.408589,1.655516,5.648621,9.809557,0.815579,6.181824,0.119468,1.527304,6.888794,0.04388,0.446549,4.034271,1.437315,1.656844,5.20813,-0.029759,0.240534,2.751465
walking,0.814133,0.641814,3.232544,9.770043,0.344822,4.596497,0.269456,0.673723,4.146606,0.000664,0.0366,0.937805,0.329178,0.478608,3.06015,0.030087,0.019691,0.602417
walking,0.548698,0.211951,2.56604,9.833741,0.212141,3.684815,0.3994,0.201775,2.389893,-0.009612,0.004158,0.483856,0.012386,0.018398,0.584259,-0.019057,0.007701,0.428314
standing,0.651268,0.010639,0.57843,9.799321,0.002578,0.352295,0.468407,0.014113,0.516541,0.009604,0.000177,0.074768,-0.019562,0.000948,0.150604,0.00786,0.000143,0.057678
standing,0.648483,0.006768,0.378479,9.797774,0.000957,0.197571,0.347103,0.005056,0.297546,0.00688,0.000116,0.042725,-0.001041,0.001089,0.143127,0.001408,0.000056,0.036316
standing,0.636677,0.018174,0.637939,9.801702,0.00106,0.180908,0.340438,0.003646,0.273743,-0.001141,0.000066,0.03418,-0.004459,0.00203,0.196533,0.001173,0.000059,0.038452
standing,0.634106,0.025966,0.637939,9.805201,0.001063,0.19043,0.362909,0.003073,0.328491,-0.003256,0.000058,0.03418,-0.003764,0.004653,0.258484,0.005104,0.000042,0.024567
standing,0.66129,0.014283,0.599854,9.798917,0.001091,0.19281,0.363909,0.003716,0.347534,-0.00128,0.00006,0.03418,-0.004427,0.004,0.258484,0.00582,0.000029,0.023499
standing,0.67562,0.01981,0.916443,9.800892,0.012542,0.8974,0.274526,0.084811,1.428223,0.01111,0.001755,0.256348,0.03457,0.009273,0.46463,0.000522,0.003042,0.322571
standing,0.70954,0.030479,1.006897,9.793775,0.013793,0.8974,0.334511,0.106209,1.428223,-0.006642,0.002644,0.256348,-0.01937,0.021376,0.664368,0.009558,0.003523,0.322571
standing,0.766812,0.013165,0.542725,9.781659,0.002269,0.364197,0.489354,0.01083,0.523682,-0.009035,0.000957,0.128174,-0.016699,0.018546,0.495605,0.006642,0.000621,0.122833
standing,0.719418,0.015379,0.628418,9.790871,0.003868,0.502258,0.451125,0.006805,0.440369,0.011516,0.000448,0.112152,0.006148,0.014726,0.622711,-0.001753,0.000276,0.086517
standing,0.714896,0.033323,0.942627,9.78999,0.007536,0.502258,0.40309,0.008128,0.457031,-0.015967,0.003439,0.240326,-0.099062,0.070825,1.106567,0.004153,0.000546,0.116425
standing,0.741913,0.043195,0.942627,9.777684,0.008573,0.495117,0.540961,0.031312,0.652222,-0.011641,0.003957,0.239258,0.056766,0.144483,1.226196,0.004602,0.000492,0.111084
standing,0.68138,0.036585,0.787903,9.779683,0.006137,0.459412,0.577095,0.025241,0.585571,0.008846,0.000963,0.145264,0.104169,0.070038,0.877991,0.007016,0.000225,0.061951
standing,0.739247,0.042512,0.8974,9.77566,0.002783,0.266602,0.475881,0.012624,0.480835,0.004242,0.00039,0.099335,-0.029752,0.007836,0.326843,0.011673,0.000152,0.060883
standing,0.817632,0.024488,0.721252,9.771352,0.001414,0.247559,0.486165,0.005224,0.326111,0.00076,0.000186,0.061951,-0.018024,0.002235,0.184784,0.003673,0.000218,0.054474
standing,0.762313,0.009094,0.426086,9.775946,0.000775,0.161865,0.499971,0.002522,0.233276,-0.003951,0.000053,0.035248,-0.003754,0.000376,0.091858,-0.006036,0.00004,0.029907
standing,0.704351,0.003081,0.280884,9.779874,0.000621,0.119018,0.512968,0.001985,0.242798,0.000471,0.00003,0.032043,0.002068,0.000356,0.091858,0.001537,0.000047,0.030975
standing,0.709825,0.001788,0.176147,9.782587,0.000595,0.107117,0.493044,0.002194,0.245178,0.004701,0.000019,0.020294,-0.001009,0.000175,0.065155,0.005638,0.000019,0.02243
standing,0.745341,0.001255,0.188049,9.784944,0.000579,0.114258,0.44496,0.001853,0.209473,0.003024,0.000022,0.019226,-0.005099,0.00008,0.044861,0.004303,0.000009,0.012817
standing,0.742222,0.001266,0.183289,9.784944,0.000617,0.121399,0.421442,0.001605,0.19519,0.001518,0.000013,0.016022,-0.003999,0.000062,0.035248,0.001974,0.000015,0.018158
standing,0.725084,0.000918,0.123779,9.78542,0.000545,0.12616,0.410064,0.00183,0.188049,0.000237,0.000022,0.02243,-0.00385,0.000074,0.040588,0.002647,0.000017,0.018158
standing,0.761027,0.002711,0.214233,9.786229,0.000634,0.133301,0.410873,0.001678,0.226135,0.000333,0.000026,0.02243,-0.003188,0.000067,0.040588,0.006567,0.000014,0.01709
standing,0.785474,0.002064,0.216614,9.783563,0.000677,0.121399,0.400019,0.002397,0.25708,0.002576,0.000018,0.018158,-0.002109,0.000057,0.03952,0.004228,0.00003,0.025635
standing,0.785783,0.00175,0.216614,9.781826,0.000594,0.121399,0.386974,0.001945,0.226135,-0.001024,0.000018,0.023499,-0.001671,0.000059,0.03952,0.004538,0.000027,0.025635
standing,0.799994,0.001562,0.19043,9.783111,0.000628,0.147583,0.417134,0.002213,0.268982,-0.002081,0.000015,0.021362,-0.002963,0.000075,0.03952,0.001633,0.000059,0.027771
standing,0.749482,0.004864,0.278503,9.784539,0.000539,0.130921,0.422847,0.001747,0.223755,0.001091,0.000016,0.02243,-0.002675,0.000083,0.036316,-0.004498,0.000013,0.01709
standing,0.77819,0.231656,4.022827,9.722697,0.264515,3.927612,0.375144,0.193268,2.904053,0.092458,0.036868,0.761566,-0.014424,0.053788,1.710052,-0.013193,0.006636,0.613098
standing,-0.209117,2.081286,6.522217,8.329918,5.087818,9.419129,-2.94476,15.143264,12.373169,0.589217,0.260663,1.679077,-0.018697,0.097536,1.710052,-0.189656,0.052034,0.904694
sit_down_chair_1,-2.237122,1.809187,5.610535,4.882998,7.681764,10.802124,-7.666749,6.181167,11.178223,0.568805,0.252112,1.670532,-0.087173,0.053137,1.377869,-0.186398,0.049335,0.712433
sit_down_chair_1,-3.509525,0.313731,4.415756,2.580251,0.211264,2.56366,-9.04446,0.077666,9.881851,0.047543,0.013552,0.383453,-0.058249,0.016389,0.477448,-0.030571,0.012311,0.409088
sitting_chair_1,-3.667748,0.061262,4.415756,2.473991,0.060726,1.425842,-9.025227,0.029233,9.374832,0.004103,0.005208,0.251007,0.007077,0.004391,0.257416,0.041644,0.022845,0.477448
sitting_chair_1,-3.570558,0.011032,3.751633,2.50834,0.006101,0.309448,-9.057576,0.002924,9.172501,0.003697,0.004463,0.196533,-0.000111,0.002709,0.180511,0.00457,0.026546,0.461426
sitting_chair_1,-3.5722,0.009848,3.751633,2.492153,0.004137,0.235657,-9.068431,0.002307,9.160599,-0.012976,0.002689,0.1474,0.007024,0.001813,0.1474,-0.032558,0.015988,0.35675
sitting_chair_1,-3.502485,0.129382,3.687363,2.50346,0.002804,0.233276,-8.986463,0.792697,9.16774,0.007179,0.000867,0.123901,-0.00715,0.000701,0.112152,0.018701,0.004883,0.272369
sitting_chair_1,-3.525432,0.12693,3.687363,2.474777,0.000819,0.133301,-8.97687,0.790508,9.16774,-0.002509,0.000099,0.038452,0.001128,0.000122,0.03952,-0.00547,0.000693,0.09613
sitting_chair_1,-3.544659,0.000996,3.618332,2.472253,0.000575,0.135681,-9.076619,0.00119,9.186783,0.001743,0.000105,0.035248,-0.003177,0.000104,0.037384,0.006674,0.000734,0.09079
sitting_chair_1,-3.543707,0.001333,3.646896,2.471777,0.00059,0.149963,-9.075905,0.001702,9.186783,-0.001772,0.000197,0.043793,0.00022,0.000213,0.0737,-0.002811,0.001435,0.116425
sitting_chair_1,-3.547397,0.001097,3.646896,2.469135,0.000511,0.123779,-9.074834,0.00152,9.141556,-0.00065,0.000135,0.042725,-0.00088,0.000157,0.0737,-0.000867,0.000998,0.11322
sitting_chair_1,-3.542184,0.001081,3.637375,2.46516,0.000685,0.135681,-9.083903,0.001302,9.174881,-0.001248,0.000064,0.030975,-0.000293,0.000072,0.038452,-0.001134,0.000363,0.064087
sitting_chair_1,-3.53878,0.001524,3.644516,2.468469,0.000896,0.149963,-9.08376,0.001182,9.174881,0.002736,0.000179,0.049133,-0.004576,0.000172,0.052338,0.010359,0.001155,0.106812
sitting_chair_1,-3.544302,0.001543,3.644516,2.46835,0.00076,0.121399,-9.079547,0.001206,9.179642,0.002853,0.000185,0.043793,-0.004555,0.000171,0.044861,0.008842,0.001365,0.108948
sitting_chair_1,-3.558132,0.002999,3.682602,2.457567,0.00113,0.207092,-9.073668,0.001603,9.179642,-0.002615,0.000053,0.03418,-0.000421,0.000091,0.042725,-0.007788,0.000351,0.083313
sitting_chair_1,-3.559061,0.002643,3.682602,2.455567,0.001466,0.207092,-9.074786,0.001342,9.151077,0.000589,0.000006,0.012817,-0.003423,0.000041,0.03418,0.002327,0.000025,0.02243
sitting_chair_1,-3.557585,0.001554,3.682602,2.443784,0.001297,0.180908,-9.080475,0.003194,9.379593,-0.002829,0.000115,0.058746,0.002655,0.00008,0.036316,-0.007553,0.00057,0.080109
sitting_chair_1,-3.54554,0.002324,3.682602,2.444094,0.001323,0.188049,-9.079214,0.003622,9.379593,0.003729,0.000317,0.079041,-0.004256,0.000277,0.066223,0.011214,0.002042,0.15274
sitting_chair_1,-3.54923,0.002849,3.696884,2.445474,0.001127,0.180908,-9.077238,0.003018,9.243912,-0.001985,0.000445,0.082245,-0.001596,0.000377,0.087585,-0.001561,0.003007,0.171967
sitting_chair_1,-3.545397,0.003113,3.696884,2.440237,0.000954,0.161865,-9.082689,0.002888,9.243912,-0.000362,0.000437,0.068359,-0.002248,0.000352,0.080109,0.002434,0.002993,0.166626
sitting_chair_1,-3.546207,0.00177,3.634995,2.438,0.000829,0.133301,-9.083832,0.001319,9.184402,0.005225,0.000205,0.043793,-0.006787,0.000165,0.046997,0.017035,0.001472,0.114288
sitting_chair_1,-3.55768,0.000572,3.634995,2.435167,0.000621,0.102356,-9.086046,0.00101,9.172501,-0.003011,0.000026,0.02243,0.000594,0.000022,0.02243,-0.0061,0.000189,0.060883
sitting_chair_1,-3.551134,0.000454,3.618332,2.437738,0.000608,0.107117,-9.095139,0.001142,9.210587,-0.000031,0.000002,0.006409,-0.001714,0.000005,0.011749,0.002444,0.000003,0.010681
sitting_chair_1,-3.548397,0.000768,3.618332,2.435215,0.00061,0.109497,-9.093829,0.001289,9.210587,-0.000073,0.000002,0.007477,-0.001361,0.000008,0.014954,0.001601,0.000013,0.021362
sitting_chair_1,-3.549325,0.000821,3.618332,2.432144,0.000637,0.135681,-9.086902,0.001114,9.162979,-0.00002,0.000002,0.008545,-0.001649,0.000009,0.014954,0.001152,0.000013,0.021362
sitting_chair_1,-3.548587,0.000587,3.60881,2.436167,0.000698,0.135681,-9.085284,0.00102,9.160599,-0.000201,0.000002,0.007477,-0.002013,0.000004,0.009613,0.001643,0.000003,0.008545
sitting_chair_1,-3.546659,0.000614,3.60881,2.435953,0.000787,0.138062,-9.085022,0.001095,9.177261,-0.000404,0.000002,0.007477,-0.001938,0.000006,0.012817,0.001804,0.000009,0.01709
sitting_chair_1,-3.552538,0.000725,3.654038,2.435024,0.00075,0.171387,-9.087831,0.001124,9.177261,-0.000298,0.000002,0.005341,-0.002034,0.000006,0.012817,0.001216,0.000009,0.01709
sitting_chair_1,-3.554681,0.000635,3.654038,2.430668,0.000753,0.176147,-9.087878,0.001194,9.16774,-0.000191,0.000002,0.008545,-0.001949,0.000006,0.012817,0.001633,0.000003,0.008545
sitting_chair_1,-3.551824,0.000523,3.615952,2.428954,0.000717,0.176147,-9.086688,0.001307,9.162979,-0.000308,0.000002,0.008545,-0.001799,0.000007,0.011749,0.001387,0.000004,0.009613
sitting_chair_1,-3.550563,0.000613,3.615952,2.431882,0.000503,0.111877,-9.089497,0.001283,9.196304,-0.000447,0.000002,0.006409,-0.001778,0.000005,0.011749,0.000693,0.000003,0.008545
sitting_chair_1,-3.552324,0.002938,3.696884,2.431835,0.001242,0.211853,-9.093401,0.001944,9.196304,-0.000511,0.000009,0.02243,-0.002376,0.000058,0.040588,0.002882,0.000039,0.043793
sitting_chair_1,-3.551562,0.009086,3.765915,2.440237,0.004456,0.32135,-9.090997,0.004545,9.246292,-0.000661,0.000066,0.049133,-0.003636,0.000106,0.044861,0.002637,0.000109,0.053406
sitting_chair_1,-3.548754,0.007164,3.765915,2.44526,0.004087,0.32135,-9.081689,0.00445,9.246292,-0.000447,0.000067,0.049133,-0.003241,0.000069,0.044861,0.000159,0.000076,0.050201
sitting_chair_1,-3.553514,0.001158,3.634995,2.434406,0.001049,0.164246,-9.080452,0.00185,9.205826,-0.000073,0.000011,0.018158,-0.001639,0.000027,0.024567,-0.000215,0.000008,0.012817
sitting_chair_1,-3.554657,0.000809,3.634995,2.426955,0.000512,0.119019,-9.08545,0.001314,9.162979,-0.000009,0.000002,0.007477,-0.001222,0.000011,0.016022,0.000874,0.000004,0.010681
sitting_chair_1,-3.549373,0.000545,3.618332,2.426479,0.000547,0.123779,-9.091306,0.001251,9.162979,-0.000127,0.000001,0.005341,-0.001671,0.000005,0.011749,0.001045,0.000003,0.007477
sitting_chair_1,-3.549277,0.000482,3.596909,2.423741,0.000546,0.123779,-9.089735,0.001304,9.16774,-0.000255,0.000002,0.006409,-0.002045,0.000006,0.016022,0.001099,0.000003,0.008545
sitting_chair_1,-3.551253,0.000564,3.611191,2.427836,0.000566,0.097595,-9.090068,0.001335,9.17012,-0.000053,0.000002,0.008698,-0.00177,0.000008,0.018158,0.00159,0.000004,0.009613
sitting_chair_1,-3.406265,0.19093,3.932541,2.402604,0.457103,4.165649,-9.17481,0.132017,11.659988,-0.09269,0.075137,1.204834,0.068081,0.016118,0.453949,0.055558,0.017024,0.513763
stand_up_chair_1,-2.016271,2.086976,4.494141,5.016156,8.7329,9.135864,-7.354349,6.498601,11.659988,-0.526491,0.197629,1.342621,0.122449,0.017595,0.537262,0.15258,0.023577,0.562897
stand_up_chair_1,-0.2796,0.725255,3.634827,8.716443,2.396418,7.043518,-2.651974,11.02019,11.825684,-0.568948,0.14079,1.310577,0.038036,0.031305,0.780792,0.132104,0.015799,0.49881
stand_up_chair_1,0.473478,0.204413,1.930481,9.781183,0.04571,1.628174,0.293545,0.379438,3.33252,-0.121611,0.059547,0.98587,-0.024225,0.020875,0.780792,0.036017,0.005509,0.345001
standing,0.668788,0.013106,0.499878,9.797845,0.001504,0.268982,0.29583,0.026652,0.561768,0.018227,0.000304,0.069427,-0.015851,0.001548,0.136719,0.000385,0.000385,0.10788
standing,0.588331,0.003865,0.328491,9.80751,0.000688,0.121399,0.170218,0.002386,0.268982,0.003465,0.000123,0.057678,-0.009496,0.001133,0.136719,-0.001944,0.000045,0.036316
standing,0.55822,0.002496,0.311829,9.808343,0.001153,0.25708,0.158506,0.002669,0.247559,-0.000081,0.000124,0.054474,-0.001111,0.000102,0.048065,-0.001346,0.000028,0.028839
standing,0.528441,0.002564,0.311829,9.81058,0.001169,0.25708,0.146295,0.00164,0.19281,0.001233,0.000121,0.054474,0.00219,0.000055,0.037384,-0.001122,0.000037,0.038452
standing,0.529441,0.001887,0.221375,9.810699,0.000748,0.142822,0.171622,0.001779,0.221375,-0.002356,0.000037,0.037384,0.00079,0.000043,0.028839,0.002809,0.000037,0.033112
standing,0.564908,0.001719,0.178528,9.810676,0.000588,0.121399,0.199544,0.002232,0.221375,-0.001801,0.000017,0.018158,-0.002061,0.000037,0.027771,0.003183,0.000021,0.019226
standing,0.563599,0.001387,0.169006,9.810557,0.000465,0.109497,0.209827,0.001468,0.235657,-0.000764,0.000013,0.016022,0.001442,0.00006,0.028839,-0.000224,0.000009,0.018158
standing,0.547865,0.000769,0.12616,9.812651,0.000421,0.092834,0.213564,0.001576,0.276123,-0.00007,0.000017,0.016022,0.000545,0.000064,0.027771,0.002061,0.000009,0.01709
standing,0.572764,0.001263,0.207092,9.81208,0.000425,0.099975,0.206233,0.001619,0.228516,0.001094,0.000008,0.012817,-0.002563,0.000079,0.045929,0.003354,0.000006,0.011749
standing,0.590021,0.002687,0.252319,9.808224,0.000531,0.109497,0.203995,0.001275,0.171387,-0.001309,0.000008,0.011749,0.001122,0.000205,0.063019,0.001976,0.000005,0.011749
standing,0.589236,0.003099,0.252319,9.809295,0.000565,0.109497,0.231774,0.001751,0.214233,-0.00226,0.000009,0.011749,0.001132,0.000212,0.063019,0.001997,0.000004,0.009613
standing,0.598757,0.00179,0.218994,9.808533,0.000642,0.135682,0.254388,0.001814,0.214233,-0.000583,0.000018,0.018158,-0.001559,0.000106,0.049133,0.001559,0.000012,0.019226
standing,0.594973,0.001253,0.157104,9.803963,0.000725,0.140442,0.243057,0.0022,0.2547,0.001169,0.000021,0.021362,0,0.00008,0.044861,-0.000897,0.000015,0.019226
standing,0.560624,0.010652,0.521301,9.803416,0.00104,0.152344,0.238011,0.004059,0.330872,-0.001512,0.000047,0.036316,0.003236,0.001153,0.16983,0.00015,0.000026,0.028839
standing,0.570431,0.011931,0.521301,9.804225,0.001167,0.152344,0.233131,0.007989,0.376099,0.003316,0.000108,0.044861,-0.00659,0.001501,0.16983,0.004005,0.000029,0.024567
standing,0.628441,0.007178,0.378479,9.802749,0.000737,0.119019,0.198544,0.006648,0.376099,0.002654,0.000098,0.035248,-0.006003,0.000745,0.095062,0.002884,0.000028,0.024567
standing,0.61642,0.014754,0.478455,9.801083,0.000685,0.133301,0.199877,0.003532,0.297546,-0.000337,0.000064,0.033112,0.001848,0.000766,0.102539,0.001581,0.000024,0.024567
standing,0.627774,0.021914,0.580811,9.797679,0.00076,0.138062,0.175598,0.005243,0.338013,0.000368,0.000129,0.044861,-0.009079,0.001498,0.173035,0.00361,0.000029,0.027771
standing,0.652839,0.015031,0.580811,9.798845,0.000629,0.133301,0.196854,0.007279,0.354675,-0.00352,0.000088,0.040588,-0.002916,0.003245,0.199738,-0.000449,0.000046,0.03418
standing,0.609469,0.003839,0.273743,9.801154,0.000486,0.121399,0.234107,0.002834,0.266602,0.000154,0.000027,0.025635,0.009036,0.002151,0.178375,-0.001591,0.000025,0.021362
standing,0.368409,0.500528,2.742188,9.378567,0.782143,4.68457,-0.895474,4.371691,7.607666,0.3871,0.257455,1.345825,-0.004497,0.016108,0.814972,-0.119479,0.03648,0.626984
sit_down_chair_1,-1.221965,2.452749,4.844055,6.424574,8.191518,8.421753,-5.537841,16.066865,11.944702,0.635074,0.209617,1.344757,-0.05551,0.027278,0.814972,-0.222606,0.037466,0.732727
sit_down_chair_1,-3.083724,0.402847,4.072983,3.15104,1.726566,5.64624,-9.073215,0.339063,10.605484,0.266692,0.139041,1.352234,-0.067505,0.014292,0.59494,-0.0599,0.041089,0.911102
sit_down_chair_1,-3.540184,0.053183,4.072983,2.438714,0.057241,1.183044,-9.087236,0.037362,9.672379,0.010664,0.002739,0.239258,-0.011632,0.004752,0.322571,0.017731,0.009248,0.345001
sitting_chair_1,-3.484127,0.00892,3.92778,2.46785,0.002314,0.273743,-9.104708,0.003232,9.289139,-0.005208,0.000163,0.072632,0.006825,0.000381,0.110016,-0.021138,0.001073,0.09613
sitting_chair_1,-3.46287,0.001525,3.54216,2.464089,0.001794,0.264221,-9.110873,0.002264,9.289139,0.00134,0.000013,0.01709,-0.0011,0.000032,0.030975,0.003418,0.00004,0.025635
sitting_chair_1,-3.463251,0.001399,3.554062,2.45959,0.00105,0.188049,-9.117443,0.002039,9.224869,0.000432,0.000008,0.013885,0.000139,0.000031,0.025635,-0.000769,0.000014,0.023499
sitting_chair_1,-3.469035,0.002283,3.565964,2.455472,0.0017,0.249939,-9.114301,0.0025,9.239151,0.000293,0.000011,0.019226,-0.000865,0.000051,0.037384,-0.000053,0.000021,0.021362
sitting_chair_1,-3.470892,0.003933,3.582626,2.454567,0.00192,0.249939,-9.110373,0.002654,9.239151,0.00024,0.000014,0.020294,0.000053,0.00008,0.052338,0.000021,0.000023,0.023499
sitting_chair_1,-3.465012,0.002571,3.582626,2.450949,0.001025,0.152344,-9.109778,0.001916,9.23439,0.000272,0.000008,0.018158,0.000662,0.000049,0.052338,-0.001036,0.000013,0.018158
sitting_chair_1,-3.471796,0.001701,3.623093,2.444998,0.001419,0.204712,-9.114991,0.001838,9.212967,-0.000839,0.000036,0.05127,-0.000481,0.000125,0.103607,-0.003738,0.000131,0.059814
sitting_chair_1,-3.44923,0.003595,3.623093,2.44626,0.001867,0.211853,-9.128131,0.002061,9.23439,-0.001715,0.000284,0.066223,0.0022,0.000424,0.103607,-0.007787,0.001872,0.157013
sitting_chair_1,-3.438923,0.002512,3.554062,2.43362,0.001482,0.199951,-9.126798,0.002131,9.23439,0.000528,0.000331,0.066223,0.001036,0.000389,0.080109,-0.001367,0.002423,0.161285
sitting_chair_1,-3.448564,0.002117,3.53978,2.422194,0.000791,0.149963,-9.12525,0.001804,9.215347,0.001051,0.000082,0.03952,-0.001143,0.000109,0.048065,0.001741,0.000639,0.112152
sitting_chair_1,-3.437233,0.002995,3.60643,2.4196,0.00129,0.19043,-9.128035,0.001402,9.217728,0.000026,0.00002,0.02243,-0.000203,0.000053,0.042725,-0.000844,0.000022,0.020294
sitting_chair_1,-3.437543,0.003326,3.60643,2.414863,0.001838,0.276123,-9.133582,0.002424,9.329605,-0.000049,0.000021,0.023499,-0.000053,0.00005,0.040588,-0.000481,0.000026,0.024567
sitting_chair_1,-3.414953,0.004197,3.54454,2.413292,0.001727,0.276123,-9.143341,0.004956,9.35817,-0.005624,0.00013,0.049133,0.007263,0.000196,0.080109,-0.016727,0.000738,0.111084
sitting_chair_1,-3.407788,0.004137,3.54454,2.406746,0.002198,0.247559,-9.146269,0.005236,9.35817,0.00197,0.000331,0.069427,0.000128,0.00043,0.106812,0.003867,0.002287,0.163422
sitting_chair_1,-3.422523,0.004486,3.594528,2.406174,0.002456,0.247559,-9.143817,0.003924,9.29866,0.006413,0.000165,0.045929,-0.006718,0.000242,0.065155,0.016769,0.00108,0.115356
sitting_chair_1,-3.423475,0.006904,3.594528,2.407126,0.0024,0.242798,-9.143865,0.003392,9.301041,-0.003563,0.000116,0.042725,0.002831,0.000226,0.080109,-0.010435,0.0007,0.095062
sitting_chair_1,-3.420642,0.006212,3.580246,2.401176,0.001958,0.216614,-9.145698,0.002211,9.301041,-0.002089,0.000113,0.042725,0.002328,0.000233,0.083313,-0.005885,0.000732,0.095062
sitting_chair_1,-3.415239,0.004212,3.580246,2.408245,0.001337,0.164245,-9.146364,0.001876,9.243912,0.003989,0.000103,0.045929,-0.002574,0.000167,0.063019,0.011034,0.000654,0.111084
sitting_chair_1,-3.42814,0.003775,3.561203,2.404603,0.002284,0.238037,-9.138485,0.002466,9.243912,0.006136,0.000583,0.095062,-0.00564,0.000501,0.101471,0.017261,0.004223,0.228577
sitting_chair_1,-3.428688,0.003869,3.585007,2.384632,0.002204,0.238037,-9.143341,0.003578,9.324844,-0.005048,0.00073,0.095062,0.003963,0.000701,0.111084,-0.018158,0.005435,0.244598
sitting_chair_1,-3.40567,0.004024,3.585007,2.381133,0.002057,0.221375,-9.154815,0.003388,9.324844,-0.000978,0.00041,0.071564,-0.000278,0.000484,0.088654,-0.005191,0.003374,0.187988
sitting_chair_1,-3.421689,0.003192,3.561203,2.383418,0.001731,0.221375,-9.146697,0.002207,9.270096,0.006253,0.000159,0.057678,-0.006686,0.000198,0.054474,0.018692,0.001286,0.112152
sitting_chair_1,-3.441827,0.001335,3.561203,2.383109,0.000673,0.159485,-9.146031,0.002103,9.312943,-0.000369,0.000028,0.026703,0.001068,0.000045,0.05127,-0.002019,0.000231,0.082245
sitting_chair_1,-3.422261,0.003964,3.577866,2.37561,0.00115,0.185669,-9.151601,0.004121,9.315323,-0.009534,0.000288,0.061951,0.009517,0.000284,0.067291,-0.029031,0.001864,0.129242
sitting_chair_1,-3.40486,0.00498,3.577866,2.370659,0.001292,0.161865,-9.156504,0.003827,9.315323,-0.000412,0.000671,0.088654,-0.000545,0.000645,0.098267,-0.00204,0.005078,0.227509
sitting_chair_1,-3.419547,0.002695,3.504074,2.371088,0.000829,0.133301,-9.156576,0.001498,9.267715,0.005687,0.000316,0.058746,-0.007349,0.000271,0.057678,0.015691,0.002603,0.159149
sitting_chair_1,-3.428402,0.001192,3.499313,2.365161,0.000726,0.159485,-9.152696,0.001269,9.246292,-0.003488,0.000043,0.02243,0.002713,0.000039,0.028839,-0.011258,0.000356,0.058746
sitting_chair_1,-3.413644,0.080189,4.094406,2.184752,0.226619,2.24707,-9.180332,0.030751,9.581924,0.002824,0.018119,0.767975,0.030911,0.008392,0.507355,0.008994,0.00429,0.315094
sitting_chair_1,-2.600485,1.02298,4.094406,3.838967,5.928822,8.638367,-8.417233,3.521311,12.82399,-0.438916,0.261924,1.61499,0.06602,0.020694,0.667572,0.142657,0.025538,0.590668
stand_up_chair_1,-0.719397,1.518769,3.615784,7.677911,6.465478,7.871888,-3.9876,16.67484,13.59906,-0.63437,0.193394,1.35437,0.057635,0.01559,0.667572,0.173953,0.020261,0.542603
stand_up_chair_1,0.401972,0.071195,1.423462,9.747834,0.050373,1.209229,-0.043896,0.540494,4.291809,-0.1964,0.12269,1.215515,0.006729,0.005182,0.299072,0.047318,0.006991,0.436859
standing,0.489546,0.011515,0.480835,9.804963,0.0024,0.32135,0.276049,0.008585,0.423706,-0.006116,0.000186,0.063019,-0.011525,0.002177,0.213623,0.006697,0.000112,0.040588
standing,0.534535,0.001393,0.223755,9.798036,0.000792,0.138062,0.333416,0.006089,0.368958,-0.004759,0.000076,0.03418,0.004048,0.000398,0.075836,0.002467,0.00002,0.020294
standing,0.569122,0.001735,0.19043,9.790205,0.000724,0.111878,0.39314,0.002092,0.223755,-0.001544,0.000048,0.030975,-0.002905,0.000149,0.052338,0.0047,0.000013,0.01709
standing,0.595092,0.001013,0.159485,9.788657,0.001034,0.164246,0.388331,0.001836,0.19519,0.003957,0.000039,0.030975,-0.003172,0.000049,0.037384,0.000331,0.000024,0.024567
standing,0.561433,0.001822,0.204712,9.792561,0.001025,0.164246,0.334963,0.002407,0.247559,0.005035,0.000048,0.032043,-0.000417,0.000047,0.03418,-0.001944,0.000011,0.014954
