@relation testRelation-weka.filters.unsupervised.attribute.Remove-Rfirst-weka.filters.unsupervised.attribute.Remove-V-Rfirst-19

@attribute label {walking,standing,sit_down_chair_1,sitting_chair_1,stand_up_chair_1}
@attribute TYPE_ACCELEROMETER_X_MEAN numeric
@attribute TYPE_ACCELEROMETER_X_VARIANCE numeric
@attribute TYPE_ACCELEROMETER_X_RANGE numeric
@attribute TYPE_ACCELEROMETER_Y_MEAN numeric
@attribute TYPE_ACCELEROMETER_Y_VARIANCE numeric
@attribute TYPE_ACCELEROMETER_Y_RANGE numeric
@attribute TYPE_ACCELEROMETER_Z_MEAN numeric
@attribute TYPE_ACCELEROMETER_Z_VARIANCE numeric
@attribute TYPE_ACCELEROMETER_Z_RANGE numeric
@attribute TYPE_GYROSCOPE_X_MEAN numeric
@attribute TYPE_GYROSCOPE_X_VARIANCE numeric
@attribute TYPE_GYROSCOPE_X_RANGE numeric
@attribute TYPE_GYROSCOPE_Y_MEAN numeric
@attribute TYPE_GYROSCOPE_Y_VARIANCE numeric
@attribute TYPE_GYROSCOPE_Y_RANGE numeric
@attribute TYPE_GYROSCOPE_Z_MEAN numeric
@attribute TYPE_GYROSCOPE_Z_VARIANCE numeric
@attribute TYPE_GYROSCOPE_Z_RANGE numeric

@data
stand_up_chair_1,2.665991,0.269498,2.863587,9.272807,0.831293,5.565308,-0.35632,3.161886,15.091553,-0.266969,0.307713,2.637177,-0.022803,0.201471,3.855896,0.031502,0.021679,0.747681
standing,2.444616,0.058233,1.378235,9.500942,0.022053,0.816467,0.359434,0.04082,1.040222,-0.010632,0.003475,0.296936,0.017786,0.012068,0.617371,-0.008029,0.001163,0.18692
standing,2.337285,0.040336,1.02594,9.515391,0.013079,0.509399,0.266766,0.031184,0.735535,0.012407,0.00125,0.157013,-0.011833,0.004802,0.35141,-0.002069,0.001236,0.166626
standing,2.328644,0.025361,0.609375,9.52565,0.010225,0.499878,0.141582,0.01517,0.616516,0.014543,0.00099,0.157013,0.021417,0.007608,0.426178,-0.008382,0.001061,0.166626
standing,2.282894,0.023734,0.609375,9.52715,0.005257,0.371338,0.140487,0.012844,0.616516,0.013165,0.000668,0.119629,0.025797,0.008186,0.443268,-0.007153,0.000637,0.137787
standing,2.256424,0.01367,0.537964,9.539766,0.005063,0.376099,0.09795,0.012862,0.583191,-0.008507,0.001193,0.197601,-0.013649,0.004869,0.336456,0.0034,0.001011,0.175171
standing,2.372419,0.015286,0.659363,9.517438,0.006378,0.426087,0.188666,0.023997,0.740295,-0.009532,0.000896,0.171967,-0.004057,0.002196,0.336456,0.004948,0.000573,0.175171
standing,2.386654,0.011528,0.756958,9.495419,0.004864,0.426086,0.29702,0.092169,3.508667,-0.002686,0.001004,0.217896,-0.015059,0.007534,0.593872,-0.005092,0.000202,0.082245
standing,2.357899,0.022259,0.999756,9.507488,0.00751,0.585572,0.286047,0.183253,4.470337,0.005347,0.001879,0.347137,0.004723,0.013897,0.934601,-0.002026,0.000325,0.116425
standing,2.391105,0.025003,0.914063,9.505226,0.010694,0.585572,0.263362,0.099464,3.389649,0.012823,0.001987,0.261688,0.019388,0.008801,0.598145,0.000836,0.000285,0.103607
standing,2.387368,0.010893,0.652222,9.502632,0.00629,0.473694,0.238225,0.009346,0.57605,0.004994,0.001203,0.240326,0.000471,0.003332,0.444336,-0.002464,0.000135,0.070496
standing,2.391581,0.003023,0.38562,9.505274,0.000752,0.157105,0.25415,0.004877,0.378479,0.00163,0.000099,0.076904,0.002533,0.000549,0.217896,-0.000659,0.000023,0.028839
standing,2.391986,0.002062,0.211853,9.505607,0.000601,0.138062,0.254864,0.003486,0.378479,0.004642,0.000049,0.038452,0.002415,0.000231,0.085449,-0.002539,0.000016,0.018158
standing,2.394105,0.002092,0.223755,9.504941,0.000833,0.138062,0.244485,0.003387,0.368958,0.00289,0.000053,0.03952,0.000835,0.000264,0.085449,-0.000542,0.000027,0.021362
standing,2.406102,0.001205,0.211853,9.499371,0.000813,0.12854,0.259053,0.00265,0.307068,0.002271,0.00003,0.027771,0.002074,0.00016,0.059814,-0.00145,0.000023,0.018158
standing,2.389011,0.0014,0.161865,9.502513,0.000644,0.119018,0.243938,0.002252,0.264221,0.004599,0.000019,0.023499,0.001347,0.000131,0.059814,-0.003564,0.000007,0.011749
standing,2.379989,0.001333,0.171387,9.505464,0.00073,0.133301,0.227894,0.002156,0.214233,0.003125,0.000018,0.02243,-0.000276,0.000143,0.05127,-0.002261,0.000005,0.009613
standing,2.372967,0.001613,0.202331,9.50744,0.001113,0.154724,0.219658,0.003262,0.333252,0.000861,0.000056,0.03418,-0.00034,0.00021,0.076904,-0.001375,0.000013,0.02243
standing,2.380584,0.002119,0.242798,9.504417,0.001119,0.154724,0.243843,0.004576,0.366577,-0.00009,0.000057,0.03418,0.000813,0.000284,0.092926,-0.000082,0.000017,0.026703
standing,2.402864,0.001647,0.204712,9.497347,0.000845,0.135681,0.281191,0.002668,0.304688,0.001352,0.000023,0.024567,0.001401,0.000277,0.083313,0.000217,0.000011,0.020294
standing,2.411934,0.001417,0.166626,9.498252,0.000894,0.142822,0.283405,0.0021,0.235657,0.002164,0.000023,0.021362,-0.000233,0.000245,0.070496,-0.000296,0.000011,0.020294
standing,2.417028,0.001674,0.207092,9.500323,0.000757,0.138062,0.278906,0.002477,0.233276,0.00336,0.000058,0.05127,0.000493,0.000305,0.095062,-0.002689,0.000019,0.020294
standing,2.405507,0.001707,0.207092,9.501061,0.000681,0.121399,0.270027,0.002668,0.235657,0.003264,0.000051,0.05127,0.000621,0.000255,0.092926,-0.002657,0.000015,0.019226
standing,2.402674,0.001369,0.180908,9.498585,0.000711,0.149964,0.277073,0.002281,0.228516,0.000871,0.00002,0.02243,-0.001355,0.000133,0.052338,-0.001097,0.000007,0.012817
standing,2.428525,0.002179,0.264221,9.485922,0.000676,0.133301,0.305732,0.004054,0.354675,-0.001799,0.000034,0.028839,0.003526,0.000241,0.075836,0.00183,0.000023,0.019226
standing,2.473704,0.003102,0.25946,9.46914,0.000732,0.121399,0.36955,0.007306,0.428467,-0.002974,0.000047,0.033112,0.006367,0.000322,0.0737,0.002684,0.000027,0.02243
standing,2.481583,0.002724,0.266602,9.468069,0.000978,0.188049,0.422347,0.004256,0.330872,0.00368,0.000098,0.044861,0.003687,0.000343,0.09613,-0.005177,0.000048,0.028839
standing,2.418313,0.006616,0.411804,9.489397,0.001431,0.207092,0.368265,0.00986,0.566528,0.008295,0.000792,0.287323,-0.003865,0.00328,0.540466,-0.006929,0.000092,0.063019
standing,2.402436,0.007037,0.509399,9.498371,0.001977,0.280883,0.308398,0.038061,1.804321,0.002452,0.001798,0.331116,-0.005927,0.007075,0.592804,-0.000873,0.000369,0.145264
standing,2.423835,0.004326,0.371338,9.491444,0.001737,0.280883,0.325775,0.036375,1.804321,0.00257,0.001062,0.322571,-0.000938,0.004151,0.554352,-0.00209,0.000312,0.145264
standing,2.392867,0.003224,0.297546,9.497181,0.001031,0.173767,0.306089,0.004961,0.399902,0.005945,0.000051,0.036316,-0.00144,0.000226,0.076904,-0.00459,0.000021,0.023499
standing,2.386725,0.002278,0.268982,9.497514,0.001089,0.173767,0.299044,0.004178,0.297546,0.000348,0.000076,0.036316,-0.000009,0.000141,0.05661,0.000056,0.00003,0.026703
standing,2.423645,0.001673,0.19281,9.487897,0.000998,0.145203,0.334416,0.003175,0.297546,-0.00041,0.000054,0.03418,-0.000874,0.000178,0.072632,0.000089,0.000024,0.02243
standing,2.435523,0.002674,0.280884,9.489897,0.001534,0.245178,0.324514,0.005463,0.380859,0.010516,0.000112,0.054474,-0.002882,0.000489,0.114288,-0.00412,0.000045,0.042725
standing,2.385892,0.006638,0.340393,9.505036,0.002606,0.328491,0.272145,0.017886,0.630798,0.002965,0.000559,0.120697,-0.002872,0.001283,0.171967,-0.003447,0.000114,0.05127
standing,2.364969,0.004629,0.314209,9.509273,0.002073,0.328491,0.240034,0.014454,0.630798,-0.002194,0.000458,0.111084,-0.000426,0.001101,0.171967,-0.001161,0.000085,0.045929
standing,2.412862,0.004021,0.335632,9.500894,0.001389,0.199951,0.267694,0.005357,0.380859,-0.001201,0.000203,0.086517,-0.002423,0.00054,0.116425,0.000911,0.000025,0.02243
standing,2.443235,0.002778,0.31897,9.489111,0.001537,0.199951,0.353316,0.008656,0.38562,-0.008165,0.000166,0.076904,-0.006888,0.000468,0.131378,0.000665,0.000021,0.025635
standing,2.459517,0.001663,0.19281,9.475876,0.001364,0.18805,0.412325,0.002816,0.233276,-0.000111,0.000167,0.082245,-0.003523,0.000228,0.09613,-0.001738,0.000018,0.020294
standing,2.445949,0.001467,0.178528,9.482256,0.001051,0.18805,0.387094,0.002362,0.230896,0.00509,0.000031,0.028839,-0.000137,0.000083,0.045929,-0.002742,0.000015,0.014954
standing,2.271563,0.574202,3.899048,9.456476,0.562121,6.717408,-0.082458,1.33409,4.820252,0.128554,0.044302,1.231537,-0.166486,0.19079,1.920471,-0.065857,0.026218,0.852356
sit_down_chair_1,0.051415,7.235396,11.149658,7.400145,8.395067,11.951844,-4.094026,19.831439,20.00702,0.593205,0.350208,2.073212,-0.10006,0.411683,3.288727,-0.359888,0.205081,1.904449
sit_down_chair_1,-2.844092,3.199353,9.331055,3.756749,7.080835,16.417419,-8.296429,6.379613,18.85109,0.517796,0.404614,2.892456,0.016878,0.217604,3.288727,-0.285931,0.231291,1.918335
sit_down_chair_1,-3.782506,0.165701,4.430039,2.112175,0.713647,10.047546,-8.953316,0.07811,9.881851,0.054758,0.028776,1.689758,-0.054398,0.011994,0.896149,0.02787,0.008711,0.426178
sitting_chair_1,-3.905595,0.008901,4.080124,2.080016,0.007139,0.473694,-8.965337,0.004022,9.191544,0.003915,0.001047,0.20401,-0.005275,0.000092,0.049133,0.017702,0.000651,0.10788
sitting_chair_1,-3.916878,0.000557,3.975388,2.071232,0.000795,0.140442,-8.960124,0.001468,9.046341,0.001544,0.000016,0.023499,-0.001163,0.00001,0.01709,-0.001695,0.000027,0.027771
sitting_chair_1,-3.910189,0.000923,3.982529,2.070685,0.001094,0.19519,-8.964432,0.004892,9.49147,0.002815,0.000042,0.043793,0.000482,0.000072,0.068359,-0.002261,0.00002,0.033112
sitting_chair_1,-3.906428,0.001688,4.008713,2.066686,0.002426,0.364197,-8.969217,0.005431,9.49147,0.001768,0.000086,0.074768,-0.0008,0.000107,0.077972,-0.003287,0.000031,0.038452
sitting_chair_1,-3.925614,0.00203,4.013474,2.061639,0.002475,0.364197,-8.957387,0.0024,9.143936,0.001224,0.000052,0.063019,-0.002594,0.000045,0.036316,-0.003458,0.000027,0.023499
sitting_chair_1,-3.935754,0.001286,4.027756,2.05426,0.001264,0.164246,-8.948484,0.001559,9.048721,0.003189,0.000018,0.024567,0.000504,0.000048,0.036316,-0.002112,0.000022,0.025635
sitting_chair_1,-3.925709,0.000859,4.027756,2.053165,0.000758,0.119019,-8.958053,0.001753,9.053482,0.002687,0.000017,0.024567,0.00108,0.000041,0.03418,-0.001802,0.000013,0.020294
sitting_chair_1,-3.923805,0.00056,3.984909,2.054855,0.000686,0.116638,-8.958719,0.001782,9.053482,0.002046,0.000006,0.013885,-0.000266,0.000009,0.01709,-0.002155,0.000006,0.011749
sitting_chair_1,-3.921829,0.000627,3.984909,2.05595,0.000722,0.121399,-8.957125,0.00138,9.046341,0.002399,0.000004,0.009613,-0.000063,0.000007,0.011749,-0.002336,0.000004,0.009613
sitting_chair_1,-3.919211,0.000515,3.984909,2.058021,0.000645,0.123779,-8.9616,0.001157,9.072525,0.002174,0.000006,0.011749,-0.000212,0.000009,0.013885,-0.00209,0.000004,0.009613
sitting_chair_1,-3.919711,0.000478,3.968247,2.056236,0.000681,0.130921,-8.960124,0.001582,9.074905,0.002238,0.000006,0.011749,-0.000436,0.000007,0.013885,-0.002048,0.000003,0.007477
sitting_chair_1,-3.91983,0.000548,3.970627,2.055712,0.000712,0.119019,-8.962599,0.001579,9.074905,0.002153,0.000006,0.010681,-0.00018,0.000006,0.013885,-0.0024,0.000003,0.007477
sitting_chair_1,-3.915188,0.000597,3.970627,2.057545,0.000681,0.109497,-8.96279,0.001019,9.04158,0.001886,0.000005,0.011749,-0.000031,0.000006,0.013885,-0.00255,0.000004,0.008545
sitting_chair_1,-3.912855,0.000544,3.968247,2.057712,0.000732,0.135681,-8.958862,0.000908,9.034439,0.002185,0.000006,0.011749,-0.000372,0.000005,0.010681,-0.002304,0.000004,0.008545
sitting_chair_1,-3.91733,0.001089,4.032517,2.052166,0.000895,0.173767,-8.961647,0.001801,9.074905,0.002815,0.000033,0.037384,-0.0005,0.000008,0.014954,-0.002144,0.000005,0.014954
sitting_chair_1,-3.920044,0.001368,4.032517,2.048547,0.000843,0.173767,-8.96467,0.001987,9.074905,0.002345,0.000037,0.037384,-0.001056,0.000013,0.016022,-0.002924,0.000006,0.016022
sitting_chair_1,-3.924448,0.000908,3.98967,2.051927,0.000764,0.157105,-8.958362,0.001153,9.029678,0.002153,0.000012,0.01709,-0.001088,0.000011,0.016022,-0.003116,0.000006,0.011749
sitting_chair_1,-3.92759,0.000682,3.98967,2.052737,0.000616,0.123779,-8.954982,0.00115,9.053482,0.002719,0.000008,0.013885,-0.000201,0.000007,0.013885,-0.00255,0.000006,0.012817
sitting_chair_1,-3.928947,0.000608,3.987289,2.050452,0.000537,0.114258,-8.957101,0.001255,9.053482,0.002634,0.000007,0.011749,-0.000404,0.000006,0.013885,-0.002357,0.000004,0.011749
sitting_chair_1,-3.929589,0.000477,3.980148,2.046215,0.000572,0.114258,-8.955815,0.001293,9.072525,0.002281,0.000006,0.010681,-0.000725,0.000004,0.012817,-0.002112,0.000003,0.007477
sitting_chair_1,-3.928661,0.000497,3.98967,2.047333,0.000504,0.083313,-8.959315,0.001389,9.072525,0.00195,0.000004,0.007477,-0.00049,0.000003,0.010681,-0.001973,0.000003,0.006409
sitting_chair_1,-3.926757,0.000642,3.999191,2.051213,0.000504,0.104736,-8.958505,0.001467,9.058243,0.002388,0.000005,0.010681,-0.000714,0.000004,0.010681,-0.002614,0.000003,0.008545
sitting_chair_1,-3.92609,0.000554,3.999191,2.051808,0.000625,0.104736,-8.95741,0.001456,9.058243,0.002399,0.000008,0.012817,-0.000308,0.000006,0.011749,-0.002261,0.000004,0.008545
sitting_chair_1,-3.928232,0.000529,3.99205,2.049738,0.000681,0.12616,-8.95841,0.001615,9.04158,0.002271,0.000009,0.013885,-0.000233,0.000006,0.012817,-0.002037,0.000006,0.012817
sitting_chair_1,-3.92709,0.000708,3.99205,2.04769,0.000715,0.133301,-8.957958,0.001451,9.04158,0.002399,0.000007,0.013885,-0.000789,0.000006,0.012817,-0.002475,0.000006,0.012817
sitting_chair_1,-3.924805,0.000645,3.99205,2.046405,0.00063,0.133301,-8.963242,0.001339,9.046341,0.002249,0.000006,0.010681,-0.000639,0.000005,0.011749,-0.002507,0.000005,0.009613
sitting_chair_1,-3.924376,0.000547,3.98967,2.046262,0.000502,0.12616,-8.958886,0.001579,9.046341,0.002484,0.000006,0.011749,-0.000629,0.000004,0.010681,-0.002902,0.000006,0.009613
sitting_chair_1,-3.92559,0.00048,3.968247,2.052285,0.00064,0.147583,-8.961266,0.001258,9.051102,0.002303,0.000007,0.012817,-0.000607,0.000005,0.011749,-0.002261,0.000007,0.012817
sitting_chair_1,-3.91207,0.005389,4.12059,2.084324,0.013181,0.602234,-8.954744,0.020703,9.772354,0.001726,0.000897,0.304413,-0.007903,0.00112,0.228577,-0.01291,0.001879,0.241394
stand_up_chair_1,-3.662202,0.869262,4.948959,2.313792,1.384074,5.993774,-9.085665,0.767021,14.17128,-0.249324,0.260633,2.099915,0.145757,0.074084,1.381073,0.090857,0.058296,0.975189
stand_up_chair_1,-0.674456,9.42732,11.35675,5.6729,12.29345,10.71167,-5.363336,23.244848,33.510864,-0.628729,0.441092,2.340241,0.185768,0.355348,4.8909,0.244698,0.092898,1.336212
stand_up_chair_1,2.241332,1.032934,6.648376,9.164095,1.012674,6.353211,-0.669434,8.271029,26.769653,-0.396959,0.366089,2.319946,0.02005,0.39806,5.994263,0.139958,0.069629,1.336212
standing,2.427549,0.044264,1.28302,9.487802,0.009774,0.749817,0.261719,0.198838,4.675049,-0.017191,0.007229,0.866241,-0.020218,0.104339,3.246002,-0.002165,0.000653,0.144196
standing,2.408863,0.005825,0.38562,9.492182,0.002162,0.2547,0.392664,0.00707,0.388,-0.003262,0.000272,0.077972,-0.007433,0.003037,0.310822,-0.004462,0.000095,0.048065
standing,2.371943,0.005257,0.357056,9.502822,0.002081,0.249939,0.410969,0.006044,0.32373,-0.002109,0.00026,0.074768,0.000044,0.001322,0.174103,-0.006277,0.000124,0.048065
standing,2.340237,0.005847,0.392761,9.504965,0.001382,0.176147,0.403828,0.004562,0.335632,0.004214,0.000137,0.05661,-0.001302,0.000438,0.117493,-0.003671,0.000098,0.045929
standing,2.352662,0.004896,0.31897,9.500323,0.001634,0.249939,0.420871,0.003788,0.273743,0.002495,0.000076,0.038452,0.007607,0.000252,0.071564,0.002118,0.00007,0.040588
standing,2.406316,0.002229,0.207092,9.489183,0.001466,0.249939,0.446127,0.002738,0.261841,0.003125,0.000051,0.030975,0.00955,0.000207,0.071564,0.000591,0.000073,0.040588
standing,2.38444,0.002415,0.25946,9.494205,0.001396,0.235657,0.429417,0.002727,0.280884,0.005293,0.000047,0.041656,0.004733,0.000163,0.060883,-0.00538,0.000047,0.038452
standing,2.349211,0.00344,0.349915,9.501561,0.006666,0.523681,0.408517,0.005109,0.38562,0.014426,0.002659,0.306549,0.001913,0.001021,0.215759,-0.009578,0.00065,0.154877
standing,2.315981,0.017149,0.683167,9.52196,0.017993,0.790283,0.355696,0.017068,0.604614,0.011745,0.005968,0.357819,0.006976,0.002966,0.289459,-0.007549,0.001095,0.182648
standing,2.28218,0.016536,0.683167,9.53103,0.01312,0.790283,0.310065,0.011506,0.604614,0.000038,0.003396,0.320435,0.0086,0.002122,0.252075,0.000056,0.000497,0.135651
standing,2.295034,0.003072,0.252319,9.522341,0.001509,0.19757,0.351531,0.003032,0.302307,-0.000154,0.00012,0.066223,0.000706,0.000109,0.054474,0.000014,0.000046,0.040588
standing,2.312601,0.001572,0.247559,9.521342,0.000931,0.142822,0.380762,0.002232,0.297546,0.002933,0.00005,0.035248,0.001166,0.000145,0.076904,-0.002272,0.000018,0.024567
standing,2.311625,0.002594,0.268982,9.517319,0.001088,0.159485,0.375406,0.002484,0.297546,0.00289,0.000053,0.038452,0.000781,0.000185,0.084381,-0.001375,0.000029,0.024567
standing,2.303412,0.002443,0.307068,9.519747,0.001132,0.204712,0.371931,0.008477,0.994995,-0.002547,0.000745,0.222168,-0.008202,0.003606,0.562897,-0.000446,0.000041,0.03952
standing,2.353805,0.013839,0.649841,9.499966,0.005404,0.411804,0.377834,0.018579,1.135437,0.000786,0.002948,0.303345,-0.010573,0.015349,0.738068,-0.004515,0.00057,0.145264
standing,2.215815,0.108248,1.73053,9.530458,0.031991,1.02594,0.583522,0.106115,1.528198,-0.006947,0.0035,0.241394,0.023511,0.022384,0.85556,-0.008275,0.002631,0.241394
standing,2.157758,0.178437,2.389893,9.55181,0.121978,2.385132,0.418514,0.42511,3.737183,0.004984,0.076719,1.714325,0.003654,0.066176,1.989899,-0.006,0.01092,0.746613
standing,2.281227,0.107183,2.187561,9.523436,0.098025,2.385132,0.255459,0.279663,3.737183,0.014693,0.07594,1.714325,-0.031241,0.054726,1.989899,-0.004558,0.008928,0.746613
standing,2.238095,0.017592,0.742676,9.529625,0.004837,0.540344,0.411302,0.016804,0.859314,0.001704,0.001043,0.209351,-0.007176,0.001832,0.310822,-0.000114,0.00038,0.09079
standing,2.290154,0.020305,0.690308,9.513796,0.006325,0.540344,0.392354,0.018128,0.859314,-0.003967,0.000669,0.174103,-0.016405,0.002418,0.338593,0.007309,0.00033,0.082245
standing,2.365255,0.006318,0.490356,9.495324,0.003552,0.411805,0.45253,0.008657,0.433228,-0.008432,0.000369,0.106812,-0.018274,0.001296,0.190125,0.001456,0.000167,0.0737
standing,2.376061,0.001922,0.245178,9.489088,0.000933,0.140442,0.505731,0.003244,0.264221,-0.000784,0.000072,0.040588,0.004893,0.000272,0.091858,-0.002283,0.000033,0.030975
standing,2.388939,0.001168,0.19519,9.489921,0.001532,0.299927,0.526559,0.001766,0.180908,0.011638,0.000524,0.118561,0.005513,0.000104,0.055542,-0.007709,0.000324,0.075836
standing,2.301865,0.014621,0.547485,9.514462,0.004783,0.345154,0.308994,0.075027,0.892639,0.030276,0.001439,0.18692,-0.037244,0.002548,0.195465,-0.014246,0.00067,0.111084
standing,2.163828,0.02629,0.637939,9.555286,0.008088,0.418945,0.04451,0.054789,0.940247,0.00759,0.002995,0.251007,-0.017751,0.007451,0.364227,-0.007207,0.001262,0.157013
standing,2.175277,0.034185,0.761719,9.567307,0.028432,0.89978,0.012352,0.042988,1.021179,-0.000229,0.012476,0.585327,0.011847,0.007249,0.395203,-0.000339,0.00354,0.306549
standing,2.224836,0.016062,0.676025,9.558951,0.024894,0.89978,-0.002668,0.018484,0.952148,0.019189,0.010939,0.585327,-0.002818,0.003743,0.31189,-0.005241,0.002804,0.306549
standing,2.217338,0.004131,0.316589,9.556738,0.001668,0.230896,-0.037065,0.002904,0.295166,0.010057,0.000135,0.059814,0.00515,0.000281,0.081177,-0.004707,0.00022,0.086517
standing,2.23043,0.004168,0.392761,9.552048,0.001915,0.211853,-0.055465,0.006336,0.402283,-0.001094,0.000207,0.058746,0.002469,0.00024,0.074768,0.000163,0.000244,0.092926
standing,2.234025,0.005198,0.392761,9.549478,0.002013,0.240417,-0.019117,0.009764,0.445129,-0.00463,0.000146,0.05127,0.00406,0.000248,0.091858,-0.000446,0.00013,0.059814
standing,2.257995,0.003673,0.276123,9.539147,0.001407,0.209473,0.068314,0.005642,0.333252,-0.001222,0.000066,0.037384,0.004018,0.00017,0.084381,0.000868,0.000033,0.032043
standing,2.291915,0.001632,0.202332,9.52784,0.00099,0.161866,0.115112,0.003225,0.242798,-0.00024,0.000057,0.036316,0.003238,0.000173,0.070496,-0.000681,0.000026,0.026703
standing,2.302317,0.001541,0.209473,9.525555,0.000918,0.147583,0.125038,0.002392,0.221375,0.001715,0.000034,0.026703,0.000803,0.000119,0.070496,-0.001289,0.000012,0.02243
standing,2.30884,0.002344,0.230896,9.525388,0.000993,0.154724,0.132965,0.002182,0.216614,0.002527,0.000061,0.044861,0.00218,0.000089,0.059814,-0.003735,0.000051,0.036316
standing,2.29232,0.003066,0.2547,9.529173,0.001367,0.183288,0.1467,0.002837,0.342773,0.000348,0.00007,0.044861,0.001465,0.000139,0.066223,-0.001642,0.000074,0.038452
standing,2.346997,0.014714,0.611755,9.529911,0.001553,0.202332,0.201782,0.008042,0.468933,0.012097,0.001935,0.234985,-0.010765,0.001695,0.285187,-0.002539,0.000259,0.097198
standing,1.781278,0.924702,3.306335,9.285875,1.245507,8.824036,-1.250816,4.235418,6.360352,0.301514,0.12009,1.183472,0.0373,0.139193,1.979217,-0.142783,0.045415,0.887604
sit_down_chair_1,0.04187,2.639118,7.019714,6.643925,9.258958,12.811157,-5.661477,13.136006,15.184387,0.634904,0.222099,1.766663,-0.047946,0.192048,1.979217,-0.25188,0.038842,0.887604
sit_down_chair_1,-2.157046,2.234123,5.024963,2.992864,3.989647,7.538635,-8.931131,2.802202,14.692581,0.42235,0.256285,1.766663,-0.150507,0.044898,1.057434,-0.088351,0.03297,0.626984
sit_down_chair_1,-3.280224,0.124093,4.058701,1.584185,0.195707,2.649353,-9.29778,0.047311,9.960403,0.07957,0.011024,0.361023,-0.053297,0.009521,0.440063,0.026973,0.00319,0.324707
sitting_chair_1,-3.318072,0.015748,3.594528,1.410751,0.005823,0.418945,-9.312371,0.003059,9.455765,0.004866,0.000357,0.129242,0.001091,0.000131,0.091858,0.000526,0.000247,0.095062
sitting_chair_1,-3.33145,0.00069,3.406479,1.396111,0.001034,0.166626,-9.320345,0.00191,9.431961,0.002185,0.000018,0.024567,-0.000383,0.000009,0.016022,-0.002518,0.000013,0.01709
sitting_chair_1,-3.331021,0.000792,3.406479,1.399706,0.000891,0.166626,-9.314823,0.001712,9.420059,0.002837,0.000019,0.024567,-0.000255,0.000008,0.013885,-0.00209,0.000019,0.019226
sitting_chair_1,-3.333259,0.001519,3.449326,1.402729,0.001076,0.197571,-9.305325,0.002523,9.443863,0.003221,0.000028,0.027771,-0.000565,0.000147,0.091858,-0.00145,0.000052,0.046997
sitting_chair_1,-3.330331,0.001491,3.449326,1.401086,0.001254,0.197571,-9.305302,0.002514,9.443863,0.002837,0.000033,0.027771,-0.001259,0.000156,0.091858,-0.001279,0.000052,0.046997
sitting_chair_1,-3.32488,0.000654,3.385056,1.403848,0.000687,0.114258,-9.310086,0.001287,9.398636,0.002367,0.000014,0.019226,-0.000874,0.000015,0.020294,-0.002144,0.000011,0.020294
sitting_chair_1,-3.326356,0.000803,3.385056,1.407561,0.000548,0.114258,-9.314466,0.001281,9.403397,0.002249,0.000007,0.014954,-0.000522,0.000007,0.013885,-0.002443,0.000006,0.011749
sitting_chair_1,-3.323761,0.000768,3.394577,1.403467,0.000697,0.123779,-9.317108,0.001745,9.420059,0.002505,0.00001,0.014954,-0.001141,0.000006,0.013885,-0.002144,0.000008,0.013885
sitting_chair_1,-3.324594,0.000751,3.41362,1.403514,0.000638,0.121399,-9.315394,0.001741,9.420059,0.002805,0.00001,0.014954,-0.001376,0.000009,0.018158,-0.001834,0.000009,0.013885
sitting_chair_1,-3.334068,0.002829,3.47789,1.417178,0.001682,0.247559,-9.310181,0.002559,9.417679,0.002623,0.000169,0.09079,-0.000586,0.0002,0.102539,-0.003255,0.000024,0.035248
sitting_chair_1,-3.362228,0.005554,3.580246,1.419582,0.00264,0.292786,-9.302564,0.005702,9.596207,0.003018,0.000582,0.116425,-0.001131,0.001842,0.25528,-0.0035,0.000261,0.102539
sitting_chair_1,-3.388817,0.004832,3.580246,1.40987,0.00537,0.599854,-9.293804,0.006581,9.596207,0.003424,0.000528,0.116425,-0.000832,0.002074,0.25528,-0.001503,0.000392,0.114288
sitting_chair_1,-3.453515,0.020335,3.79924,1.465285,0.022225,0.999756,-9.258813,0.0159,9.865189,-0.008955,0.001189,0.202942,-0.025099,0.003123,0.290527,0.011357,0.00099,0.148468
sitting_chair_1,-3.724258,0.064793,4.111069,1.638243,0.036939,0.89978,-9.120847,0.030919,9.865189,-0.011882,0.001561,0.228577,-0.033644,0.004023,0.279846,0.015929,0.002019,0.213623
sitting_chair_1,-3.7896,0.037261,4.111069,1.687969,0.019351,0.676025,-9.088521,0.019862,9.329605,0.009982,0.000906,0.155945,0.013524,0.003786,0.31723,-0.003896,0.00179,0.213623
sitting_chair_1,-3.591743,0.016113,3.965866,1.575211,0.009743,0.437988,-9.189615,0.013483,9.472427,0.014265,0.000397,0.097198,0.023575,0.002445,0.349274,-0.009012,0.000573,0.122833
sitting_chair_1,-3.518118,0.004136,3.704025,1.511774,0.002351,0.2547,-9.228558,0.006645,9.472427,0.004471,0.000172,0.066223,0.002405,0.000879,0.229645,-0.002283,0.000188,0.074768
sitting_chair_1,-3.499956,0.001427,3.575485,1.495873,0.001263,0.161865,-9.237056,0.001514,9.334366,0.002751,0.000048,0.03418,0.00014,0.000021,0.026703,-0.003159,0.000039,0.035248
sitting_chair_1,-3.501337,0.002571,3.620712,1.492945,0.001507,0.25946,-9.236818,0.001946,9.353409,0.001907,0.000062,0.053406,-0.000148,0.000032,0.036316,-0.003394,0.00004,0.043793
sitting_chair_1,-3.506193,0.00401,3.649277,1.500776,0.001843,0.25946,-9.23389,0.00215,9.353409,0.001801,0.000073,0.053406,0.000012,0.000042,0.036316,-0.002646,0.000056,0.043793
